板块名,标题,作者,日期,新闻内容
期货,Mysteel解读：浅析山东豆粕现货价格快速下跌成因,市场资讯,2023年05月28日 23:59,导语：本周山东油厂开机率仍处于相对低位，部分油厂处于开机状态中，但当地首先从山东油厂豆粕价格走势来看，截止5月26日，山东油厂豆粕主流报价在3820元/吨，较一周前大幅下跌390元/吨，跌幅9.3%；同比下跌350元/吨，跌幅8.4%。根据下图也能清楚看出，目前山东豆粕现货价格仍处于近五年来高位水平，但已较去年同期相去甚远，且即将触及年内低位，于3月下旬时的低位水平近在咫尺。至于最近是什么原因，导致山东豆粕现货快速下跌。笔者认为主要有外因和内因两方面。外因方面，受累于全国油厂开机率逐步回升，豆粕现货价格普遍下跌，山东地区同样不例外。全国油厂压榨量连续三周回升，前段时间第19周（5月6日至5月12日）111家油厂大豆压榨量创下161万吨的低位后，开始不断回升，本周压榨量回升至190万吨，下周有望继续上升至194万吨。基于此，全国豆粕供给回升，前期豆粕偏紧局面逐步缓解，国内各地油厂豆粕现货价格不断下调。此外，周边地区油厂开机率高企，豆粕现货价格大幅下跌，带动山东豆粕现货价格下跌。从国内主要沿海地区油厂豆粕现货价格来看，最近一周普遍下跌，整体下跌290-420元/吨，其中北方豆粕现货价格跌幅明显大于南方豆粕价格。与山东地区豆粕联动性较高的华北和江苏为例，特别是华北，华北周跌幅高达420元/吨，直接压制了山东豆粕现货价格上限。因两地豆粕价差大多数时间维持在50元/吨之上。而内因方面，则由于5月份油厂山东油厂开机率最低时期基本过去，接下来面临部分停机油厂陆续回升。以山东油厂周度压榨量为例。第21周（5月20日至5月26日）山东油厂压榨量33.15万吨，较上周的30.85万吨略有回升，且未来一个月山东油厂开机率将进一步回升。具体来看，目前山东日照象明和中粮黄海仍处于停机状态中，但下周均有望恢复开机；胶东方面，中粮龙口和烟台益海本周开始停机，龙口香驰预计6月初断豆停机3天左右。此外，临沂中阳工厂此前已恢复开机，一定程度上缓解山东油厂开机率偏低态势。总的来说，山东目前虽处于停机状态工厂不少，但均在几天后将陆续开机，市场预期山东油厂豆粕供给将增加，因此心态上偏悲观。此外，前期油厂油厂销售部分5-9月豆粕基差价格偏低，前期山东日照油厂销售的5-9月豆粕基差价格，在换月后大多在50-100元/吨，而最近连粕m2309整体处于低位震荡，5月份点价后豆粕一口价处于偏低水平，贸易商为了兑现利润竞相砸价，导致山东豆粕现货价格不断下跌。综上所述，过去的一周，山东豆粕现货价格不断下跌，主要由外因和内因两方面共同导致，才出现了豆粕现货价格不断。对于后市，毫无疑问在油厂开机率逐步恢复的情况，当地豆粕现货价格仍有下探空间。责任编辑：张靖笛
产经,李迅雷：从“茅台化债”等案例思考如何处置地方债务,酒业内参,2023年05月28日 23:57,如何处置地方债务的辨证思考作者：李迅雷来源：李迅雷金融与投资当前，地方债的规模和地方政府的偿债能力已经越来越被关注。地方债包括地方一般债、专项债和包括城投债在内的各种隐形债，其规模究竟有多大，尚有争议，但增长迅猛。包括银行、保险、基金等在内的机构投资者是地方债的主要持有者，他们普遍担心的还是城投债务、非标等地方政府隐形债风险。例如，近期贵州省政府发展研究中心提出，“化债工作推进异常艰难，仅依靠自身能力已无法得到有效解决。”本文就当前大家关注的地方债务问题提出四点辩证思考。地方债规模过大中央债规模过低自1994年实行分税制财政体制以来，中央财政的收入确定性增强，地方财政收支压力普遍加大，尤其在过去三年的疫情中，地方财政入不敷出现象比较普遍。10年前，学术界有关中央和地方之间的财权和事权不匹配的讨论较多，普遍的观点是要么增加地方的财权，要么让地方政府承担的事权减少。但随着2000年后房地产行业进入繁荣阶段，地方政府的土地出让金收入节节上升，其财政支出压力并不大。而地方政府真正开始感受到债务压力是从2010年以后开始的，因为2010年后经济增速持续下行。在房地产投资为主导的经济增长模式中，地方政府对于土地开发、基础设施投资和扩大地方建设规模的热情空前高涨，使得土地财政创造性地衍生出一套以土地为信用基础的模式，支撑了地方经济的发展。但是，没有一种盈利模式可以一劳永逸。2022年中国人口负增长和城镇化进程的放缓，都说明房地产已经进入了下行周期。相应地，人口和房地产进入下行周期意味着土地财政将难以延续，2022年地方政府土地出让金收入与前一年相比下降近2万亿元。2022年地方国有土地使用权出让收入出现下滑2015年地方政府专项债开始发行，·从此地方债务快速增长。专项债一般通过相应的专项收入或政府基金偿还。但由于专项债增速过快，土地出让金收入的增长远远跟不上专项债的增速，导致地方债务余额大幅增长。2015年以来全国地方债务持续扩张例如，2022年末，全国一般债务余额14.39万亿元，专项债务余额20.67万亿元，合计35万亿元左右，相较2015年分别增长55%和276%。2019年以来，同比增速维持在15%以上，大约是实际GDP增速的3倍左右。很显然，这种债务增长模式已经超出了地方政府的可承受范围。因此，今后势必会抑制地方债务的快速增长。也就是说，逆周期财政政策的力度或要减小，这意味着今后不太可能出台大力度的刺激政策，经济增速将更加接近于没有刺激下的潜在增速。但即便如此，地方债如何处置问题依然是绕不过去的坎。因此，在土地财政缩水的背景下，地方政府的财权与事权不匹配问题又凸显出来。国际比较发现在政府的债务结构中，大部分国家都是中央政府的债务占比远超地方政府。政府杠杆率的国别比较从上图可知，中国政府的杠杆率水平大约在100%左右，并不算高。相比美国的145%，日本的260%，明显要低，而且也低于意大利、加拿大、法国和英国。但中国的地方债（含隐形地方债）占GDP的比例高达74%，应该是全球最高的。而美国只有28.8%，日本为36.6%，德国为20.9%，法国为9.4%。同时，比较主要经济体中央政府的杠杆率水平，中国几乎是最低的。反过来看，地方政府的杠杆率，中国是最高的。可见，在我国政府杠杆率水平并不算高的前提下，我国地方政府的杠杆率水平确实够高了。需要调整中央和地方之间债务余额的比例关系。即今后应加大中央政府的发债规模，为地方经济减负。打破刚兑还是维持“城投债信仰”？城投债是指城投企业公开发行的公司债券和中期票据。按照新预算法、“43号文”出台明确城投债与地方政府信用脱钩，城投公司定位由地方政府投融资机构转变为市场化运营主体，地方政府不再对城投债兜底。但实际上市场仍然把城投债看作由地方政府背书的高信用等级债券。因此城投公司通常都是地方政府下设的投融资机构，很难完全独立成为与政府无关的纯市场化的企业。城投的债务主要包括向银行借款和发行债券融资这两种方式，以前一种方式为主，但后一种债权融资的规模也不小，到2022年末，余额估计在13万亿元以上。总体看，2011年以来，全国城投有息债务快速扩张，每年增速均保持在10%以上，到2022年末，全国城投有息债务为54.1万亿元，相较2011年的6.4万亿元增长了7倍以上。城投平台发债余额的增长因此，城投平台实际上已经成为地方债务的主要体现形式，规模明显超过地方政府的一般债和专项债之和。城投平台中，如今，城投平台的债券余额大约为13.8万亿元，迄今并无违约案例，说明城投债仍属于地方政府背书的高等级信用债。但是，城投平台的非标违约情况时有发生，银行贷款展期、调整还贷方式的也比较多。当前市场对地方政府债务增长和财政收入增速下降甚至负增长的现象普遍担心，尤其对财力偏弱的东北、中西部省份，城投债的收益率普遍高于东部发达省市。2022年13个省土地出让金对政府债务利息覆盖程度不足100%（2021年只有5个），扣除城投拿地之后，捉襟见肘的情况更加明显。河南的永煤债违约之后，对河南省乃至全国的信用债市场都造成负面冲击，信用分层现象加剧，部分经济偏弱区域被边缘化。例如青海、云南和天津等近几年融资成本仍在上升；黑龙江、贵州2017-2019年融资成本大幅上升，虽然2020年以来融资成本有所下降，但整体降幅相较全国更小。辽宁、广西、吉林、重庆、陕西、宁夏和甘肃2020年以来城投债加权平均票面利率降幅也明显不如全国。当前在经济复苏不及预期的背景下，投资者的风险偏好明显下降。为此，地方政府应该确保城投债的按时兑付。因为违约不仅不能解决债务问题，反而会恶化区域信用环境，导致地方国企融资难、融资贵。从未来区域经济发展的角度看，政府部门仍需要持续举债来实现经济平稳增长，需要保持政府信用，不能轻易违约。因此，当前迫切需要增强城投债权人的持有信心，首先要确保城投债不违约，这就意味着城投公司能够具备低成本的借新还旧能力。中央提出“谁家的孩子谁家抱”，意味着对地方债不兜底，但建议给予困难省份一定的“托底”支持，即在政策上大力度支持地方政府“化债”，如帮助地方政府（如城投公司的借新还旧）降低债务成本、拉长债务期限（非债券类债务展期，如遵义道桥实践银行贷款展期），通过政策性银行或商业银行的低息资金来降低债务成本，让债务更加容易滚续。此外，对于地方政府可否通过出让国有资产来偿债方面，也希望中央给予政策上的支持。因为今年3月1日，国资委在对政协十三届全国委员会第五次会议第00503号提案的答复中表示，将适时出台制度规定及操作细则，探索国有权益份额规范化退出的有效方式和途径，充分发挥有限合伙企业的优势，助力国有企业创新发展。通过出让国有企业股权获得收入偿还债务，典型案例为“茅台化债”：2019年12月、2020年12月茅台集团两次公告无偿划转上市公司共计1亿股股份（合计占总股本8%，按当时市价计量市值约为1600亿元）至贵州国资。在当前中国经济转型的关键阶段，维护地方政府的信用，防范区域性金融风险显得尤为重要，故在城投公司还没有与政府部门完全“脱钩”之前，城投债的“信仰”仍需要保持。高质量发展：与政府加杠杆是否矛盾？从国际比较看，我国宏观杠杆率水平确实不低。按国家金融与发展实验室的统计，2021年为263.8%，接近发达国家平均水平。全球主要经济体杠杆率（%，2021年）为何我国的宏观杠杆率水平会比发展国家高呢？原因是中国经济在1978年以前有过较长一段时间的“耽误”，导致如今的“未富先老”；而日本、韩国和其他西方发达经济体，它们在二战或朝鲜战争结束之后都发展顺畅，实现了“未老先富”。2022年，我国总人口出现负增长，同时也进入了加速老龄化阶段，即老龄化的速率快于发达国家。因此，要发展成为现代化强国，还得加大投入力度，这就需要进一步提升宏观杠杆率。但是，我国与西方国家相比，企业部门的杠杆率水平显然过高，达到154%（含城投公司等债务），故继续加杠杆的空间并不大。中国各部门杠杆率（国家资产负债表研究中心口径）2021年居民部门的杠杆率达到62%，基本与发达国家接近。而且，由于我国居民可支配收入占GDP的比重偏低，如2022年一季度中国家庭部门的债务余额/可支配收入为141.8%，可支配收入用于还本付息的比例为15.7%，都高于美、英、德、法、日等发达国家。我国居民部门偿债压力明显高于其他国家正是因为居民部门的偿债压力过大，故从2022年以来，居民的长期贷款增速明显下降，居民存款大幅上升，即所谓的“超额存款”，2022年多增了近8万亿元，实际上可以看成是居民部门的缩表。同样，我国民企的投资近年来呈现极低增长，也意味着民企部门在缩表。据麦肯锡估算，中国的全社会净资产从2000年的约7万亿美元飙升至2020年的120万亿美元，总量是20年前的17倍多。同期美国只增长一倍多，达到90万亿美元。我国的资产增长如此之快，与房地产和基建投资的大扩容密不可分。今后，在企业和居民部门存在“缩表”的可能性下，我国可能将面临资产的“缩水”压力。因此，今后唯有政府部门仍具有继续加杠杆的空间。毕竟从国际比较看，我国政府部门的宽口径杠杆率水平并不高。而且，我国的体制与欧美日等西方国家有显著不同，即国有资产在社会总资产中的占比非常高，仅国有企业总资产就超过300万亿元。此外，土地、森林、矿产、水资源等的大部分都是国有的，如果各国都把国有资产总值作为政府部门杠杆率的分母，则中国的杠杆率水平将大大低于西方国家。如前所述，从宏观杠杆率结构的国际比较看，我国政府部门杠杆率的水平明显偏低，未来中国经济增长的推动力将更多来自政府部门的举债，尤其来自中央政府的杠杆率提升。既然政府在未来经济增长中的作用会更加重要，那么，对中国经济结构的优化和高质量增长，政府同样可以起到积极作用。当前“预期转弱”的背景下，尤其需要中央政府投入“启动资金”，带动经济全面回升和居民消费的扩大，确保双循环的畅通。促投资与促消费：现阶段政府支出应向哪边倾斜？预期今后全球经济将步入高震荡、低增长阶段，则出口增速也会随之下行，故扩内需的重要性毋容置疑，内需包括消费和投资。从我国地方政府的债务结构看，一般债的占比很小，只有14万亿元多一点，而专项债加上城投平台债务的规模就超过80万亿元了，而且后者主要用于基础设施投资。但随着基础设施的规模扩大，其边际效应也随之下降。如城投平台投入资本回报率（ROIC）的中位数从2011年的3.1%降至2021年的1.3%。关于是否存在基建投资的超前问题，一直有争议。但某些领域的“基建超前”，还是比较显见的。例如，我国的乘用车销量已经位居全球第一，对应地，我国不断增加公路的总里程。目前中国汽车的保有量超过3亿辆，同时也超过了美国，成为全球第一。因此高速公路总里程超过美国也是合理的。但问题在于，超过多少是合适的呢？从2020年的数据看，我国每公里对应的汽车保有量为1422辆，美国为1830辆，显然，我国高速公路上跑的车比美国少，也意味着高速公路可能修多了。我国高速公路总里程全球第一如果进一步对比日本等国，发现日本高速公路每公里对应的汽车保有量竟然达到7000多辆，所以，今后我国是否应该少修建新的高速公路？以贵州高速为例，贵州的高速公路总里程到2022年末，已经达到8331公里，作为全球第三大经济体的日本，高速公路总里程只有7800公里。但贵州2022年的GDP总量不足日本的十五分之一。当前贵州已经面临严峻的化债压力，显然不能再大力举债搞基建了。对于全国而言，目前也面临需求收缩和预期转弱等压力，为此，通过举债方式扩大财政支出方面，应该以问题为导向，以如何提质增效为目标，优化支出结构。例如，当用于基建投资的支出，其乘数效应（假设乘数为1.5）明显低于促消费的支出（假设乘数为3）时，是否可以把用于促消费的支出超过用于基建投资的支出？一般估计如果发1千亿元消费券，大约可以产生3千亿元左右的消费额。如果中央财政层面向占我国人口60%的中低收入家庭定向发放消费券，那么，不仅可以通过消费来带动投资，还可以通过投资来带动就业，更能够改变预期，让预期转强。4月份民间投资出现负增长，年轻人失业率也超过20%，如果按照中央经济工作会议关于“把恢复消费和扩大消费放在首要位置”的要求，需要多渠道增加居民收入，如发行消费券、提高基本养老金的支付额，减轻消费者的后顾之忧，才能提升消费对GDP的贡献比例。责任编辑：梁斌SF055
期货,Mysteel解读：传统淡季逐步深入，棉价下方空间如何？,市场资讯,2023年05月28日 23:54,导语：5月以来，受减产预期持续发酵影响，国内棉价连续走高，截至5月26日，全国3128皮棉现货均价16118元/吨，月环比上涨346元/吨，涨幅2.19%，内外棉价差逐步修复，且随着淡季逐步深入，棉价下方空间如何？内强外弱价差修复为正进入5月份，市场关注重心逐步转移到新年度上，从国内基本面来看，新年度棉花供需格局优于当年度。从供应端来看，受面积下调、新疆积温水平低等因素影响，新年度棉花产量调减预期强烈；从需求端来看，4月份纺织品服装出口数据和国内纺服零售数据表现亮眼，中长期消费向好预期强烈。受供需面向好预期影响，国内棉价连续攀高，最高触及16340元/吨，受宏观利空扰动虽有回调，但是从月度水平来看，国内棉价呈上涨趋势且涨幅大于外棉，因此，内外棉价差修复为正。截至5月26日，1%税下美棉M1-1/8到港价跌249元/吨，报15969元/吨；国内3128B皮棉均价跌126元/吨，报16119元/吨；内外棉价差为149元/吨，内棉性价比优势减弱。国内商业库存去化棉花供应压力减轻5月份以来，新疆棉花加工降速明显，单日加工量降至500吨上下水平，22日和24日单日加工量为0吨，新疆棉花加工即将结束。截至5月24日，新疆棉花加工总量623.93万吨。随着棉花加工即将收尾，棉花供应端压力也逐步减轻，据Mysteel农产品数据监测，截至5月19日，棉花商业总库存311.98万吨，环比上周减少22.06万吨（降幅6.60%）。纺企原料库存偏低逢低补库意愿较强由于近年来纺织行情波动较大，纺企对于库存风险把控严格，原料库存基本处于历年低位，据Mysteel农产品数据监测，截至5月底，主流地区纺企棉花库存折存天数为25.5天，因此，纺企补库多以逢低采购为主，当期价下行时，备货意愿较强。近期期货下跌时，纺企采购点价棉花资源的数量明显增加，对于棉价支撑作用较强。综上，在内外棉价差已经修复为正的前提下，国内棉价继续上行动力减弱，内棉失去之前的性价比优势，但当棉价下跌时，原料库存低位的纺企仍有刚需补库的意愿，棉价持续向下空间有限。且随着下游消费中长期逐步恢复预期仍强短期棉价震荡企稳，后续关注新棉生长情况、下游订单变化和宏观走势。责任编辑：张靖笛
港股,华润水泥控股(01313.HK)：全资附属公司与德庆燃气订立供气合同,市场资讯,2023年05月28日 23:42,来源：格隆汇格隆汇5月28日丨华润水泥控股(01313.HK)公布，2023年5月25日，公司全资附属公司封开水泥与德庆燃气订立供气合同，自2023年5月25日起至2025年12月31日止的固定期限内，封开水泥将向德庆燃气采购天然气。根据供气合同，封开水泥的2023年度、2024年度及2025年度最低用气量分别为350万立方米、650万立方米及650万立方米。若封开水泥年度实际用气量未达到供气合同所约定的对应年度最低用气量，封开水泥则须按每立方米人民币0.58元的单价向德庆燃气补偿用气量差额的固定配气费。
滚动新闻,千亿房企陷退市危机 突现“地天板”,21世纪经济报道,2023年05月28日 23:42,"5月22日至25日，4个交易日遭遇3次跌停，股价跌破1元。尽管5月26日，上演“地天板”，但股价仍未重回1元，收报0.95元/股。曾经营业收入突破千亿元大关的金科股份如今打响退市保卫战。（作者：王沛然,谢茂翰编辑：丁海利）"
滚动新闻,A股上市公司超过5000家 去年实现增加值18.23万亿元,21世纪经济报道,2023年05月28日 23:41,5月27日，在中国上市公司协会年会上，证监会副主席王建军表示，目前A股上市公司超过5000家，在科技创新、吸纳就业、稳定经济等方面发挥着“压舱石”作用。（作者：章奇编辑：丁海利）
港股,中信股份(00267.HK)：中信重工拟1050万元参设合资公司,市场资讯,2023年05月28日 23:40,来源：格隆汇格隆汇5月28日丨本次设立合资公司符合国家“双碳”战略，是落实公司高质量发展会议精神的重要举措，是基于公司新能源装备业务发展布局的战略需要，有利于中信重工“做成风电产业”支撑新能源装备业务发展，有助于提升公司在新能源装备方面的成长性和潜力，最大化发挥公司的新能源装备产业优势，培育新的利润增长点，提升公司的长期竞争力，同时对公司产业结构优化、提高投资收益具有积极的意义。
证券,威孚高科财务负责人遭停职  子公司此前被诈骗，涉案27亿,媒体滚动,2023年05月28日 23:38,来源：每日经济新闻每经记者曾剑每经编辑梁枭（SZ000581，股价15.72元，市值158.5亿元）5月26日晚间披露，公司决定停止欧建斌常务副总经理、财务负责人职务。值得一提的是，威孚高科于4月中旬披露，其全资子公司无锡威孚国际贸易有限公司（以下简称无锡威孚）遭遇合同诈骗。受该事件影响，上市公司计提了逾16亿元的信用减值损失，导致其去年盈利被大幅吞噬。对于欧建斌的停职原因，威孚高科称是工作因素。“算是追责吗？”“憋了快两个月，就整了个这个？”投资者在股吧里则是议论纷纷。值得一提的是，5月26日，威孚高科股价报收15.72元/股，涨幅超过1%。而从4月7日以来，其股价整体走势显得偏弱。财务负责人被停职去年税前报酬69万据威孚高科公告称，因工作原因，决定停止欧建斌公司常务副总经理、财务负责人职务，暂由公司副总经理荣斌代为履行职责。欧建斌的停职有些突然。在4月28日发布的威孚高科2022年年度报告中，欧建斌还作为主管会计工作负责人发表声明：保证本年度报告中财务报告的真实、准确、完整。欧建斌出生于1966年6月，大专毕业，会计师。曾任威孚高科财务部副部长，公司控股子公司威孚金宁董事、副总经理，控股子公司威孚力达副总经理、总经理，公司监事等职务。2012年3月7日，在威孚高科第七届董事会第一次会议上，董事会审议通过聘任欧建斌任公司常务副总经理，并兼任公司财务负责人的议案。目前，欧建斌担任威孚高科董事、常务副总经理兼财务负责人。2022年度，他从上市公司领取的税前报酬为69万元。从威孚高科公告来看，欧建斌在公司的高层职务还剩下董事职务。此外，企查查信息显示，欧建斌还在威孚高科控股子公司威孚力达、威孚金宁、威孚奥特凯姆精密机械、威孚电驱、威孚天力增压等担任董事职务。而从子公司被诈骗事项目前尚无公开进展《每日经济新闻》记者注意到，在欧建斌担任威孚高科财务负责人十余年间，公司的年度财报一直被审计机构出具了“标准无保留意见”。不过，2022年度，公证天业会计师事务所（特殊普通合伙）（以下简称公证天业）对威孚高科的财务报告出具了带强调事项段的无保留意见审计报告。威孚高科去年年度财报被“非标”的主要原因在于，其全资子公司无锡威孚在开展“平台贸易”业务过程中遭遇合同诈骗。“目前处于案件侦查阶段，案件结果未来尚存在不确定性。”公证天业会计师事务所在审计意见中表示。此前，威孚高科于4月13日发布重大风险提示公告称，无锡威孚在向客户就业务情况进行核查中，发现部分应收类款项不一致情形，可能被合同诈骗，即向公安机关报案。4月12日晚，无锡威孚收到无锡市公安局新吴分局出具的《立案告知单》，被告知：无锡威孚被合同诈骗一案，符合刑事案件立案条件，已决定立案。而在回复深交所问询时，威孚高科进一步披露，无锡威孚自2022年1月起开展“平台贸易”，主要贸易产品为知名品牌小家电、厨房用具、个护健康、家居百货等。无锡威孚开展该业务涉及的终端客户1家，直接客户3家，供应商15家。公证天业会计师事务所则透露，无锡威孚开展“平台贸易”业务过程中涉及与上市公司有关联关系的直接客户A公司，其核查发现与无锡威孚开展“平台贸易”业务的4家公司可能由A公司实质控制，该4家公司基于威孚高科与A公司的关联关系而构成公司的关联方。不过，因案件尚处于公安机关侦查阶段，出于案件保密需要，公证天业会计师事务所未透露A公司具体情况。值得一提的是，无锡威孚被诈骗导致威孚高科业绩出现巨大变化。上市公司对该案涉及应收款项27.41亿元，计提预期信用损失16.44亿元。这导致公司在去年前三季度原盈利21.3亿（后修订为12.67亿元）的情况下，最终全年度盈利只有1.19亿元，同比下降95.39%。在2022年年报中，威孚高科披露A公司是公司董事/高级管理人员的关联方控制的公司。2022年年报披露之后，上市公司未再披露上述案件的进展。在互动平台上，针对投资者“案件告破了吗”等的诸多提问，上市公司也一直没有回应。责任编辑：何松琳
产经,威孚高科财务负责人遭停职 子公司此前被诈骗，涉案27亿,媒体滚动,2023年05月28日 23:38,来源：每日经济新闻每经记者曾剑每经编辑梁枭（SZ000581，股价15.72元，市值158.5亿元）5月26日晚间披露，公司决定停止欧建斌常务副总经理、财务负责人职务。值得一提的是，威孚高科于4月中旬披露，其全资子公司无锡威孚国际贸易有限公司（以下简称无锡威孚）遭遇合同诈骗。受该事件影响，上市公司计提了逾16亿元的信用减值损失，导致其去年盈利被大幅吞噬。对于欧建斌的停职原因，威孚高科称是工作因素。“算是追责吗？”“憋了快两个月，就整了个这个？”投资者在股吧里则是议论纷纷。值得一提的是，5月26日，威孚高科股价报收15.72元/股，涨幅超过1%。而从4月7日以来，其股价整体走势显得偏弱。财务负责人被停职去年税前报酬69万据威孚高科公告称，因工作原因，决定停止欧建斌公司常务副总经理、财务负责人职务，暂由公司副总经理荣斌代为履行职责。欧建斌的停职有些突然。在4月28日发布的威孚高科2022年年度报告中，欧建斌还作为主管会计工作负责人发表声明：保证本年度报告中财务报告的真实、准确、完整。欧建斌出生于1966年6月，大专毕业，会计师。曾任威孚高科财务部副部长，公司控股子公司威孚金宁董事、副总经理，控股子公司威孚力达副总经理、总经理，公司监事等职务。2012年3月7日，在威孚高科第七届董事会第一次会议上，董事会审议通过聘任欧建斌任公司常务副总经理，并兼任公司财务负责人的议案。目前，欧建斌担任威孚高科董事、常务副总经理兼财务负责人。2022年度，他从上市公司领取的税前报酬为69万元。从威孚高科公告来看，欧建斌在公司的高层职务还剩下董事职务。此外，企查查信息显示，欧建斌还在威孚高科控股子公司威孚力达、威孚金宁、威孚奥特凯姆精密机械、威孚电驱、威孚天力增压等担任董事职务。而从子公司被诈骗事项目前尚无公开进展《每日经济新闻》记者注意到，在欧建斌担任威孚高科财务负责人十余年间，公司的年度财报一直被审计机构出具了“标准无保留意见”。不过，2022年度，公证天业会计师事务所（特殊普通合伙）（以下简称公证天业）对威孚高科的财务报告出具了带强调事项段的无保留意见审计报告。威孚高科去年年度财报被“非标”的主要原因在于，其全资子公司无锡威孚在开展“平台贸易”业务过程中遭遇合同诈骗。“目前处于案件侦查阶段，案件结果未来尚存在不确定性。”公证天业会计师事务所在审计意见中表示。此前，威孚高科于4月13日发布重大风险提示公告称，无锡威孚在向客户就业务情况进行核查中，发现部分应收类款项不一致情形，可能被合同诈骗，即向公安机关报案。4月12日晚，无锡威孚收到无锡市公安局新吴分局出具的《立案告知单》，被告知：无锡威孚被合同诈骗一案，符合刑事案件立案条件，已决定立案。而在回复深交所问询时，威孚高科进一步披露，无锡威孚自2022年1月起开展“平台贸易”，主要贸易产品为知名品牌小家电、厨房用具、个护健康、家居百货等。无锡威孚开展该业务涉及的终端客户1家，直接客户3家，供应商15家。公证天业会计师事务所则透露，无锡威孚开展“平台贸易”业务过程中涉及与上市公司有关联关系的直接客户A公司，其核查发现与无锡威孚开展“平台贸易”业务的4家公司可能由A公司实质控制，该4家公司基于威孚高科与A公司的关联关系而构成公司的关联方。不过，因案件尚处于公安机关侦查阶段，出于案件保密需要，公证天业会计师事务所未透露A公司具体情况。值得一提的是，无锡威孚被诈骗导致威孚高科业绩出现巨大变化。上市公司对该案涉及应收款项27.41亿元，计提预期信用损失16.44亿元。这导致公司在去年前三季度原盈利21.3亿（后修订为12.67亿元）的情况下，最终全年度盈利只有1.19亿元，同比下降95.39%。在2022年年报中，威孚高科披露A公司是公司董事/高级管理人员的关联方控制的公司。2022年年报披露之后，上市公司未再披露上述案件的进展。在互动平台上，针对投资者“案件告破了吗”等的诸多提问，上市公司也一直没有回应。
证券,中信银行杭州临安支行正式开业，为地方金融业再添“生力军”,媒体滚动,2023年05月28日 23:38,来源：每日经济新闻2023年5月26日，杭州临安支行正式开业，为临安区域经济发展注入金融“新活水”。自1994年作为首批股份制商业银行省级分行进驻浙江以来，中信银行杭州分行已设立营业机构95家，并始终保持全省股份制商业银行“领头羊”地位。中信银行杭州分行在践行国家战略、服务浙江“两个先行”大局中奋发进取，努力成为浙江区域内“有担当、有温度、有特色、有价值的最佳综合金融服务提供者”。2022年末，该行各项存款日均余额超过5000亿元，是全省股份制银行平均规模的2.3倍，全年各项综合融资投放超8000亿元。同时，中信银行杭州分行作为中信银行全国6家“战略支点行”之一，近两年综合绩效考评均位列全国各分行第一。该行先后11次被浙江省政府授予“金融支持浙江经济社会发展一等奖”、连续17年保持全省最高监管评级、连续13年保持人民银行综合评价A级，此外还荣获了“全国先进基层党组织”“全国文明单位”“全国金融五一劳动奖状”等一系列荣誉称号。中信银行一直以来高度重视并积极融入临安地方经济发展。2012年成立了浙江临安中信村镇银行，成为临安地区支农支小的重要力量。去年，中信集团与杭州市共同设立了首期50亿的中信杭州城西科创大走廊产业基金，服务范围覆盖临安区域，为临安区产业转型升级提供增长动能。中信银行总行党委委员、副行长、财务总监兼杭州分行党委书记、行长王康表示，临安支行的成立，是在新的起点上，中信银行进一步将临安作为战略发展区和重要增长极，全行将竭尽全力统筹集团和全省资源，服务好临安区政府、服务好临安企业、服务好临安人民，全方位助力临安高水平建设“吴越名城·幸福临安”。临安区人民政府党组成员、副区长祖哈尔在开业致辞中表示，十分欢迎中信银行临安支行进驻临安，也非常感谢中信银行多年来对临安区域经济金融发展的支持和贡献，希望中信银行临安支行充分发挥特色优势，突出自身经营特点，加快金融产品和服务理念创新，大力支持临安重大平台建设和产业转型升级，并成为服务实体经济和区域特色产业的先行者和生力军。文/李姿谊责任编辑：何松琳
