板块名,标题,作者,日期,新闻内容
产经,何小鹏：今年推出的城市NGP将超越特斯拉FSD,市场资讯,2022年03月27日 00:00,2026年或完成向无人驾驶过渡。|丁唯一|李欢欢3月26日，小鹏汽车董事长何小鹏在第八届中国电动汽车百人会论坛上表示，智能辅助驾驶从今年下半年开始会进入到高阶自动驾驶阶段，在此背景下，“小鹏汽车或在2026年完成向无人驾驶的过渡”。在接受未来汽车日报等媒体采访时，何小鹏透露了小鹏汽车城市NGP的测试情况。据其介绍，在广州城区的测试区域内，搭载城市NGP的小鹏P5测试车，曾多次保持行驶数十公里完全不需要接管，或者只接管一次，十分接近高速NGP的效果。“从测试结果来看，在今年年内推出的城市级NGP效果会比特斯拉FSD要好”，何小鹏称。不过，当下摆在小鹏汽车眼前更棘手的问题是供应链。何小鹏表示，目前，新能源汽车厂商都受到三个外部的不利因素影响：电芯短缺、芯片短缺以及疫情。对于小鹏这样一家年轻的创业公司而言，挑战更大。近期，为了应对成本上涨，小鹏汽车进行了一次大范围涨价，旗下三款在售车型售价上调1.01万-2万元不等。针对此轮涨价，何小鹏解释称，每一家厂商的电池规模不同，涨价的比例也不同，这和成本直接相关。“涨得少的（厂商），可能有一些新的方法能够覆盖涨价的成本，但是对于小鹏来说，这是我们认为比较合适的数据。”未来，小鹏汽车会将主要产能倾向于毛利更高的车型。他预计明年二季度或者三季度，中国的电池供应情况会得到较大程度的改善。小鹏另一个发力的方向是飞行，何小鹏预计，今年能够完成骡车，该骡车既可以低空飞行，又能够像普通汽车一样行驶，且能够具备折叠变形的能力。此外，何小鹏还透露了关于出海方面的规划。2023年下半年小鹏会有两款针对全球化的产品出海，“那才是小鹏出海真正加速的时候。”以下是何小鹏接受未来汽车日报等媒体群访的对话实录（经未来汽车日报摘编）：1将主要生产毛利率更高的车型Q：新能源车原材料价格上涨，小鹏如何应对供应链压力？接下来在产能方面有哪些布局或者预案？后续是否会考虑停产个别低利润车型？A：今年的外界环境给新能源汽车厂商带来三个挑战：1．材料（主要是指电芯）；2．芯片，在2022年上半年我们看到不仅没有缓解，而且还在恶化；3．今年疫情的影响。我们最近做了很多事情，根据材料价格上涨进行了第一轮涨价，从现在来看，在我们涨价之后有非常多的厂商都涨价了。我期待在三季度的时候原材料价格不会继续上涨，会保持平稳甚至稳中有降，我觉得还是可以预期的。今年，我们会逐步将主要的产能放到毛利更高的车型上。Q：动力电池价格不断上涨会不会影响小鹏汽车，甚至是中A：我们没有想到今年动力电池涨价得这么厉害。目前来看，没有影响我们的销量。我认为，（电池涨价）对于小鹏汽车的均价（25万元左右）没什么影响。但是对于智能化不强、电池数量比较大，价格比较便宜的车，会有一定程度的影响，具体来说还需要再观察2-3个月才能看到更清晰的影响。Q：疫情影响，整个产业链会不会中断？小鹏有没有应对的方案？A：现在越来越多的城市出现局部封闭的情况，这对汽车产业链来讲是巨大的挫折。这种情况如果持续数月，可能会产生比较巨大的影响。Q：小鹏汽车的电池供应方面是不是还比较紧张？原材料价格上涨大概导致成本出现多大幅度的上涨？电池从去年开始就非常紧张，目前有大量电池供给海外了，在这样的情况下，电池供应在今年还是会有比较大的挑战。或许在明年二季度或者三季度，电池供应情况会得到比较大程度的缓解。（电池）涨价非常厉害，涨价的比例超出我们的想象。不过我们已经做了很多准备，去思考如何缓冲和平衡这样的体系。所以从长期来看，我觉得今年整体电池价格上涨，是好事。Q：现在某些车型遇到一些交付上的问题，小鹏如何更好地维护这些用户？A：过去，我们期望先销售再交付。但是现在，在供应链极度短缺的情况下，部分供应链厂商没有办法完成他们的交付目标。所以就变成了即使有合同也没办法交付。所以我们在做大量的调整，在供应链特别紧张的情况下，我们先有供应链的确定产能才进行销售。如果没有供应链的挑战，交付量可以有非常明显的提高。Q：请问蔚来的平价品牌对小鹏汽车会造成什么样的影响？小鹏未来是否会进入50万元的高端市场，或者打造子品牌？A：很多人都在看小鹏的定价区间，我们最开始定位在40万-55万元，小鹏会根据整个市场情况调整主力价格区间，目前没有考虑往15万元以下做，也没有考虑在更高端的品牌发展。我认为一家汽车厂商在今天可以做好一个主力品牌就够了。如果做子品牌，最好有独立的团队独立做，而不要放在主团队里面做。Q：对于小鹏来说，差不多出海一年左右，您觉得有哪些收获和挑战？A：小鹏出海的核心是以发达国家或者比较发达国家为主体。其次，我们坚定地做好ToC，跟中国国内（市场）是一样的。并且，我们会把中国的差异化能力带出去，包括智能化、时尚外观、驾驭体验等。2023年下半年小鹏会有两款全面针对全球化的产品出海，那个时候才是小鹏出海真正加速的时候。出海要有10年的部署和决心，包括丰田等前辈企业，他们都在全球化方面努力了10年甚至以上。小鹏汽车在荷兰的首家品牌直营体验店开业来源：小鹏官方22026年或进入无人驾驶阶段Q：您之前说过2025年可能是窗口期结束的时候，从现在到2025年之间，小鹏汽车或者造车新势力可能面临的主要挑战在哪里？A：我觉得今天有几个重要的挑战：一，所有的新造车企业要打出产品的差异化。我最近跟一个友商的创始人聊天时说到汽车既是一个产品，又不是一个产品。在做互联网的软件、应用+服务等这些领域，产品是大家看得见、摸得着的。但汽车不是，汽车需要完善综合的体系能力，包括品牌、市场、销售、售后服务、交付等。所以某种角度我觉得在2025年前，各家造车新势力要把木桶的各个板都拉起来。二，关于能量补充的方式。当下超级混动这一技术路线既能满足电动汽车用户的需求，又能够满足汽油车用户的需求。我认为在2024年、2025年，纯电动汽车在补能这方面有新的变化和增强。三，关于智能化的挑战。去年开始中国的一、二线城市很多的客户已经接受了电动汽车，但什么时候开始真正意义地接受智能汽车，我觉得这是2023到2025年重要的挑战。今天的智能化还是初期的智能化，我认为第二步的高等级的智能辅助驾驶能力将在今年下半年逐步开始，到2025年底会结束。Q：您对于所谓量产自动驾驶技术（包括自动泊车、高速NGP这两个场景）的量产标准是什么？A：目前国内允许L2智能辅助驾驶，我们是严格按照中国相关的标准来做的。从目前的效果来看，我们发现打开智能辅助驾驶在百万公里的安全性和碰撞性远远好于手动驾驶，目前正在进一步提高这个指标，我们希望将来能够做到大概50-100倍安全等级的提高。Q：现在小鹏在智能辅助驾驶上的进展如何？A：小鹏现在整个智能辅助驾驶的研发人员和数据人员有接近1500人的规模。今年年底，小鹏G9会搭载XPILOT4.0，它能够在更多的城市使用。技术越来越完善，后面会出现非常多新的高等级辅助驾驶的功能，例如自动停车、自动充电、自动洗车、自动开出来。Q：在自动驾驶领域，在和特斯拉未来的竞争中，小鹏的优势和挑战是什么？A：小鹏汽车在今年下半年能否推出XPILOT3.5还取决于政策的批准。从测试的结果来看，我们很有信心，在今年年内推出的城市级NGP效果会比特斯拉好。我认为智能辅助驾驶在今年下半年开始会进入到高阶的自动驾驶阶段，到2026年可能会进入无人驾驶阶段。Q：有的专家说中国汽车工业核心关键技术领域与发达国家的差距还是比较明显的，在电动车领域，部分零部件受制约比较明显。目前零部件国产化率有多少？核心竞争力是什么？怎样能够促进电动汽车产业引领全球？A：中国汽车工业发展数十年，最开始我们与发达国家差距非常明显，但在最近20年，特别是最近5-10年中，由于整个的技术投入跟资源投入越来越大，我认为部分有差距，但是部分已经明显超出了。在电动车的动力体系，大家可以看到中国电池的实力，绝对不比别人弱。在智能体系，除了主流芯片可能还需要数年的时间去前进，其他的我觉得问题不大。关于国产化率，一台智能电动汽车大概有2万多个零部件，其中芯片大概有1700颗。未来几年国产化率将快速提升，我非常有信心。2025年到2030年，大家会看到中国智能汽车走向全球，并且跟其他国家主流的智能汽车，会有两代或者一代半左右的技术差距。Q：小鹏P7成为首个突破10万辆量产的纯电新势力的车型，您认为取得这一成绩的原因是什么？A：最开始在设计P7时，我们内部反复在讨论一个问题，作为一个新品牌，推出均价接近30万的轿车——甚至触及奥迪A4和宝马3系的均价，如何能卖得好？我们发现，用户对于科技智能、个性的选择，有更不一样的想法。原来我们做一款车需要非常综合的能力，但是现在来看，在新的方向上应该探索出一些差异。未来小鹏的车型会有新的探索，它不是那么全面性跟平衡性，但是考虑到大部分平衡和少部分极致组合，这是我们的基因。A：小鹏汇天今年已经进入第九年，很多人都觉得它离真正的量产落地差距甚远，在三四年前我们也觉得如此。但是我们现在正在用汽车的方式来做飞行，不是让一个飞机在地面上开，而是让一个汽车可以在低空飞。改变逻辑后，我们发现飞行汽车的规模量产，且能够解决安全跟政策管控的可能性会大幅度提高。责任编辑：刘万里SF014
国际新闻,俄外交部发言人：俄愿与美平等对话 但美未做好准备,中国新闻网,2022年03月26日 23:55,
美股,苹果WWDC 2022邀请函可能在下周发出,市场资讯,2022年03月26日 23:49,原标题：WWDC2022邀请函可能在下周发出来源：cnBeta2021年3月底，苹果为其第32届全球开发者大会的受邀者发出了数字邀请函。鉴于今年预计将再次举行全数字会议，而不是现场活动，我们可能会看到苹果最快在下周发送邀请函。苹果去年在3月30日向开发者和媒体发出了WWDC的邀请函，会议日期为6月7日至6月11日。会议期间，苹果宣布了iOS15和iPadOS15，macOSMonterey，watchOS8，以及更多。苹果曾经在加州圣何塞的McEnery会议中心举行全球开发者大会，但自2020年以来，苹果的所有活动都是数字化的，没有亲临现场的环节，目前还不清楚下一次苹果的现场活动可能是什么时候。在WWDC期间，苹果将宣布iOS和iPadOS16，macOS13，watchOS9，可能还有一些新硬件。苹果上次在WWDC期间宣布硬件是在2019年，当时它发布了MacPro和ProDisplayXDR。苹果正在开发带有AppleSilicon芯片的MacPro的更新版本，这可能会在WWDC期间宣布。责任编辑：李桐
新浪科技,突然，快递不快了！延误、物流信息更新缓慢…不到一个月，投诉近两万单！咋回事？,央视网,2022年03月26日 23:45,来源：央视财经由于受到疫情的影响，从3月初开始，多地快递物流出现了阶段性延缓甚至中断。不少消费者表示，自己网购的商品出现到货慢、信息更新不及时等问题，而这也成为近期相关平台的投诉热点。北京的张先生3月14日网购了一款沙发，下单时系统提示，商品从山东菏泽发出，预计两天内送达，可是张先生却等了四天也没收到货物。系统显示商品在16日已经发车，因疫情防控原因到达时间推迟。最终，张先生在下单的一周后收到了网购的商品。比起张先生一周后能收货，山东潍坊的小葵等待的时间更长。三月初陆续下单的十件商品，到目前只有三件到货。辽宁的赵先生遭遇的则是物流信息不畅带来的尴尬。消费者赵先生：本身应该是20日到，但结果一直拖，物流信息显示它已经从沈阳中转场装车了，但是实际跟客服沟通还是在沈阳中转场。记者从某投诉平台【进入黑猫投诉】上得知，3月份的快递物流相关投诉截至目前接近两万单，消费者主要投诉的问题集中在快递延误、快递丢失、客服及售后服务等方面，其中涉及延误以及配送问题的投诉单占比投诉总量近40%。由于物流受阻，不仅是消费者买的东西迟迟不到，在电商平台上的一些经营者，也面临着货物积压和平台处罚带来的损失。做服装电商生意的王远剑最近很着急，眼下本应是春装上市销售火热的时候，可是因为疫情原因导致物流受阻，他很难从外地调到新货进行销售。比起进货难，王远剑更发愁的是发货。因为物流时间过长，有的消费者放弃购买，有的则因为等待时间过长而选择中途退单。某电商平台商户王远剑：今年疫情影响以来，我们订单真的是直线下降，可能是腰斩。尽管订单成交量在减少，但物流成本却在增加。如果消费者中途退货，物流费用则由经营者自己来承担。与销售服装鞋帽相比，生鲜食品更注重物流的速度。江西赣州的一家公司，3月至今有500个生鲜食品订单，很多订单因为运输时间变长，食品变质，损失不小。赣州市某农产品贸易公司总经理兰森娣：如果派送地出现了疫情或者封锁，快递到不了客户手上。一旦出现30%左右的坏果，我们会全赔给客户。兰森娣说，过去公司发出的生鲜水果三天内能够到达顾客手中，而现在这个阶段很难向顾客保证具体送达时间，只能劝顾客慎拍，因为一旦顾客收货推迟进行投诉，她会面临电商平台的处罚。面对此轮疫情导致多地区域性运输受阻，一些物流企业开始动态调整运输路线，降低物流受阻带来的影响。一家物流运输企业不久前为北京一家科技公司运输货物时，因为管控措施升级，影响了运输时间，导致停工20多个小时。记者了解到，即使收发邮件的起点和终点都没出现疫情，但转运中心出现疫情，也会影响派件和操作。这就需要物流企业实时对物流线路进行动态调整。中国邮政集团有限公司寄递事业部副总经理张战军：全网增开了56条省际线路，动态调整了168条省际线路，通过绕行、直开的方式来避免疫情对我们邮路的一些影响。据了解，目前已有90多个城市要求跨省通行的货车司机提供48小时核酸检测阴性证明和行程码绿码通行，为了让货物尽可能送达。一些物流企业采取接驳模式，让货物“进城”，司机不“进城”。由于目前各地发布的疫情防控和交通管控信息缺乏统一的发布平台，致使信息不畅，导致司机走不动、被隔离，车辆下不来高速、进不了物流园区等问题屡屡发生。中国物流与采购联合会研究室主任周志成：首先是建议统一全国的疫情防控和交通管控信息发布渠道，第二个是保证城市生产生活货运物流大通道要通畅，建议统一通行证的办理条件和办理流程。
产经,突然，快递不快了！延误、物流信息更新缓慢…不到一个月，投诉近两万单！咋回事？,央视网,2022年03月26日 23:45,由于受到疫情的影响，从3月初开始，多地快递物流出现了阶段性延缓甚至中断。不少消费者表示，自己网购的商品出现到货慢、信息更新不及时等问题，而这也成为近期相关平台的投诉热点。经济信息联播》栏目视频北京的张先生3月14日网购了一款沙发，下单时系统提示，商品从山东菏泽发出，预计两天内送达，可是张先生却等了四天也没收到货物。系统显示商品在16日已经发车，因疫情防控原因到达时间推迟。最终，张先生在下单的一周后收到了网购的商品。比起张先生一周后能收货，山东潍坊的小葵等待的时间更长。三月初陆续下单的十件商品，到目前只有三件到货。辽宁的赵先生遭遇的则是物流信息不畅带来的尴尬。消费者赵先生：本身应该是20日到，但结果一直拖，物流信息显示它已经从沈阳中转场装车了，但是实际跟客服沟通还是在沈阳中转场。记者从某投诉平台【进入黑猫投诉】上得知，3月份的快递物流相关投诉截至目前接近两万单，消费者主要投诉的问题集中在快递延误、快递丢失、客服及售后服务等方面，其中涉及延误以及配送问题的投诉单占比投诉总量近40%。电商经营户“进货难发货慢”订单下降明显经济信息联播》栏目视频由于物流受阻，不仅是消费者买的东西迟迟不到，在电商平台上的一些经营者，也面临着货物积压和平台处罚带来的损失。做服装电商生意的王远剑最近很着急，眼下本应是春装上市销售火热的时候，可是因为疫情原因导致物流受阻，他很难从外地调到新货进行销售。比起进货难，王远剑更发愁的是发货。因为物流时间过长，有的消费者放弃购买，有的则因为等待时间过长而选择中途退单。某电商平台商户王远剑：今年疫情影响以来，我们订单真的是直线下降，可能是腰斩。尽管订单成交量在减少，但物流成本却在增加。如果消费者中途退货，物流费用则由经营者自己来承担。与销售服装鞋帽相比，生鲜食品更注重物流的速度。江西赣州的一家公司，3月至今有500个生鲜食品订单，很多订单因为运输时间变长，食品变质，损失不小。赣州市某贸易公司总经理兰森娣：如果派送地出现了疫情或者封锁，快递到不了客户手上。一旦出现30%左右的坏果，我们会全赔给客户。兰森娣说，过去公司发出的生鲜水果三天内能够到达顾客手中，而现在这个阶段很难向顾客保证具体送达时间，只能劝顾客慎拍，因为一旦顾客收货推迟进行投诉，她会面临电商平台的处罚。物流企业动态调整邮路多路司机接驳运货经济信息联播》栏目视频面对此轮疫情导致多地区域性运输受阻，一些物流企业开始动态调整运输路线，降低物流受阻带来的影响。一家物流运输企业不久前为北京一家科技公司运输货物时，因为管控措施升级，影响了运输时间，导致停工20多个小时。记者了解到，即使收发邮件的起点和终点都没出现疫情，但转运中心出现疫情，也会影响派件和操作。这就需要物流企业实时对物流线路进行动态调整。中国邮政集团有限公司寄递事业部副总经理张战军：全网增开了56条省际线路，动态调整了168条省际线路，通过绕行、直开的方式来避免疫情对我们邮路的一些影响。据了解，目前已有90多个城市要求跨省通行的货车司机提供48小时核酸检测阴性证明和行程码绿码通行，为了让货物尽可能送达。一些物流企业采取接驳模式，让货物“进城”，司机不“进城”。由于目前各地发布的疫情防控和交通管控信息缺乏统一的发布平台，致使信息不畅，导致司机走不动、被隔离，车辆下不来高速、进不了物流园区等问题屡屡发生。中国物流与采购联合会研究室主任周志成：首先是建议统一全国的疫情防控和交通管控信息发布渠道，第二个是保证城市生产生活货运物流大通道要通畅，建议统一通行证的办理条件和办理流程。责任编辑：梁斌SF055
国内财经,国盛证券：一文看懂金融稳定保障基金,市场资讯,2022年03月26日 23:42,【相关阅读】国盛证券宏观研究员，穆仁文3月25日，国务院要求“9月底前完成金融稳定保障基金筹集相关工作，年内持续推进”；3月5日，2022年政府工作报告提出“设立金融稳定保障基金”。1、“两会”首提金融稳定保障基金，旨在守住不发生系统性风险的底线，进一步凸显今年政策主基调是“稳字当头”，主因“内有房地产、地方债务、中小银行等风险，外有全球金融市场脆弱性波动性加大、欧美金融制裁等风险”。2、国际看，设立金融稳定保障基金属于普遍做法，代表性的有美国有序清算基金（OLF，2010）、欧盟单一处置基金（SRF，2012），后附详表。3、国内看，我国金融业已设立了多个行业保障基金，代表性的有保险保障基金（2004）、存款保险基金（2015），后附详表。4、我国金融稳定保障基金可能的运作机制：>牵头部门：3.25国务院已明确由央行牵头，发改委、司法部、财政部、银保监会、证监会等部委参与；具体的牵头执行部门则可能是央行金融稳定局，或设在央行的国务院金融委办公室；>资金来源：3.25银保监会指出“取之于市场，用之于市场，区分不同行业、不同主体实行差别化收费”，因此最大的资金来源可能是金融机构、地产公司等出资认缴，其他可能的来源包括：财政直接注资、政府债券（比如发行特别国债）等；>使用原则：3.5应主要是针对系统性、跨行业的金融风险处置，比如地方债务违约、大型房企破产、银行危机等，主要原则应是市场化、法治化，不会轻易“兜底”。正文如下：3月5日政府工作报告指出，“加强风险预警、防控机制和能力建设，设立金融稳定保障基金，有效应对外部冲击，牢牢守住不发生系统性风险的底线”；3月25日银保监会指出，“相关工作正在研究推进，初步考虑，金融稳定保障基金用于具有系统性隐患的重大风险处置”。针对2008年全球金融危机所暴露的金融风险处置不力等问题，欧美主要国家开始加快完善金融风险处置机制并设立相应基金，其中，美国有序清算基金（OLF）、欧盟单一处置基金（SRF）较为典型。>美国有序清算基金（OLF）。OLF成立于2010年7月，由美国财政部设立、美国联邦存款保险公司（FDIC）负责管理。OLF无需提前筹集资金，而是FDIC在处置系统重要性金融机构时，可以直接向财政部通过发行债券等进行募资，从而获取处置资金。在完成对被处置机构公允价值的估值后，FDIC最高可获得其公允价值90%的OLF资金，能有效确保有序清算机制（OLA）的顺利执行。需注意的是，OLA机制强调由股东和债权人首先承担损失，只有在极端的情况下，FDIC才会向财政部申请OLF资金。>欧盟单一处置基金（SRF）。SRF于2012年6月开始筹划设立，各参与成员国的全部信贷机构和部分投资公司共同出资设立，单一处置理事会（SRB）负责管理。按计划，SRF自2016年1月1日起开始募资，计划在8年内筹集的可用资金规模不低于成员国所有银行存款总额的1%（约550亿欧元）；当参与国机构被欧央行或成员国监管机构认定经营失败后，可向SRB提交申请，再经由欧盟委员会最后审议。3、国内看，我国金融业已设立了多种行业保障基金，代表性的有保险保障基金、存款保险基金。我国已先后设立多个金融细分行业的保障基金，包括保险保障基金（2004）、证券投资者保护基金（2005）、期货投资者保障基金（2007）、信托保障基金（2014）、存款保险基金（2015）、资管新规风险准备金池（2018）等，其中，保险保障基金、存款保险基金两个基金均深度参与了近年来相关问题企业的处置。>保险保障基金：早在2004年，银监会发布《保险保障基金管理办法》，设立保险保障基金，这也是我国最早设立的行业风险救助基金。保险保障基金资金由保险公司共同缴纳，由中国保险保障基金公司对其进行集中管理和统筹使用。自2008年市场化运作以来，该基金已参与多家陷入困境的保险公司的重组与整合。>存款保险基金：2015年2月17日我国颁布《存款保险条例》，旨在“依法保护存款人的合法权益，及时防范和化解金融风险，维护金融稳定”，并规定“投保机构向存款保险基金管理机构交纳保费，形成存款保险基金”，具体看，存款保险基金有4大资金来源，即：投保机构交纳的保费；在投保机构清算中分配的财产；存款保险基金管理机构运用存款保险基金获得的收益；其他合法收入。央行数据显示，针对2019年包商银行的风险处置，存款保险基金动用了676亿资金。4、我国金融稳定保障基金可能的运作机制：>牵头部门：根据3月25日国务院发布的《关于落实<政府工作报告>重点工作分工的意见》，金融稳定保障基金将由人民银行牵头，发改委、司法部、财政部、银保监会、证监会、国家外汇局等按职责分工负责。据此推断，实际的牵头执行部门可能是央行金融稳定局，或设在央行的国务院金融稳定发展委员会办公室。>资金来源：参考国内外经验，我国金融稳定保障资金可能有四个来源：1）金融机构以“生前遗嘱”形式认缴资金，认缴规模与金融机构相关金融稳定指标挂钩，这样有助于压实问题机构的主体责任、规避道德风险；2）财政资金直接注资；3）政府债券，比如发行特别国债；4）被处置金融机构在风险处置结束后的归还资金。此外，3月25日银保监会指出，“初步考虑，金融稳定保障基建将取之于市场，用之于市场，区分不同行业、不同主体实行差别化收费，以平衡好风险、收益与责任，避免国家和纳税人利益遭受损失”，据此，最大的资金来源可能是国内各金融机构、地产公司等出资认缴。>使用原则：2022年政府工作报告指出，“设立金融稳定保障基金，运用市场化、法治化方式化解风险隐患，牢牢守住不发生系统性风险的底线”；3月25日银保监会指出，“初步考虑，金融稳定保障基金用于具有系统性隐患的重大风险处置，与发挥常规化风险处置作用的存款保险和行业保障基金都是我国金融安全网必不可少的部分”，据此看，金融稳定保障基金可能主要是针对系统性、跨行业的金融风险处置，比如地方债务违约、大型房企破产、银行危机等，原则应是市场化、法治化，不会轻易“兜底”。责任编辑：张恒星SF142
国内新闻,河南洛阳市新增1例确诊病例,央视网,2022年03月26日 23:40,
产经,上海高岛屋百货涉不正当价格行为遭顶格处罚，公司致歉：已第一时间整改，将加强管理,界面新闻,2022年03月26日 23:38,3月26日，上海高岛屋百货有限公司在官微发布致歉公告称：上海市市场监督管理局对公司开展促销活动标示不实原价的不正当价格行为制发了行政处罚听证告知书，对此公司诚恳接受，坚决服从，并深表歉意，在第一时间对新鲜市集内的涉案价格标签予以整改，同时开展了全面自查。为杜绝类似问题再次发生，公司将进一步加强内部管理，严格执行《中华人民共和国价格法》等法律法规，认真审核经营场所内的价格标签，确保标注的价格真实有效，切实维护消费者的合法权益。另关于汪某以上海农康蔬菜专业合作社的名义开展的相关违法行为，违反了公司的管理要求和双方的合同约定，公司自即日起终止与上海农康蔬菜专业合作社的合作。对其在新鲜市集场所内相关标识的宣传内容，公司未严格审核，造成了不良的社会影响。公司将进一步强化对合作方的管理与监督，对各类宣传标识和广告内容认真履行审核义务。公司表示，将举一反三、引以为戒，切实加强价格管理，积极配合政府部门做好保供稳价工作，全面落实企业的主体责任和社会责任。责任编辑：李桐
东航波音737客机坠毁,核心区外围发现飞机残片最新情况三问三答,新华网,2022年03月26日 23:36,新华社南宁3月26日电（记者陈露缘）据了解，在东航客机飞行事故核心区外围发现了飞机残片。核心区外围发现的飞机残片是在什么位置？飞机残片为何落到这些位置？核心区外围采用什么搜寻方法，范围多大？……针对社会关注的核心区外围发现飞机残片情况，“3·21”东航MU5735航空器飞行事故国家应急处置指挥部第六场新闻发布会作出了回应与解答。问题一截至目前，在核心区外围什么位置发现了飞机残片？民航局航安办主任朱涛表示，调查组在位于核心区西侧约12公里的水田中发现一块长约1.5米，宽约4至8厘米的弧形残片，残片的材质是铝合金和复合材料的结合体。经与核心区调查人员核实，确定为失事飞机机翼翼梢小翼的后缘部分。另一残片位于水田中发现残片北侧约2.3公里，是一块长约8厘米，宽约3厘米的长方形型复合材料残片，初步判断该残片是水田中发现的弧形残片的一部分。问题二是否能确定飞机残片落到该处的原因？民航局航安办主任朱涛表示，调查组目前尚无法确定残片落到该处的原因。问题三核心区外围的搜寻方法和范围？广西壮族自治区消防救援总队总队长郑西表示，已派出4个外围搜索组，携带无人机、4G单兵图传、卫星电话等装备，以核心区为起点，通过搭乘摩托车、徒步行进等方式进入7个沿线村屯周边区域，以无人机超视距飞行侦察、红外热成像搜索、信息测绘标注、重点区域超低空核查和精细化建模等方式，沿飞机飞行航线途经的约750亩的面积区域开展搜索工作。责任编辑：李桐
国际新闻,土耳其农业部宣布暂停黑海沿岸的渔业活动,央视网,2022年03月26日 23:32,
