板块名,标题,作者,日期,新闻内容
2022年五一假期财经要闻,今起，“鸟巢”暂停对外开放,市场资讯,2022年05月03日 00:00,中国基金报新京报讯据“鸟巢”官微消息，根据北京市当前疫情防控工作要求，5月3日起，国家体育场（鸟巢）将暂停对外开放，恢复时间另行通知。已购票的游客可通过原购票渠道申请退款。━━━━━北京暂停开放全市图书馆、文化馆等公共文化场所据北京市文旅局官网消息，根据首都当前疫情防控需要，为防范聚集性风险，现将有关政策通知如下：一、即刻起暂停开放全市以室内游览为主的景区及开放景区的室内景点。二、即刻起暂停开放全市图书馆、文化馆（文化中心）、美术馆等公共文化场所。三、文化市场综合执法部门、各区文化和旅游部门要监督辖区文旅场所压实“四方责任”、落实“四早要求”，从快从严从紧从实做好疫情防控各项工作。四、政策将依首都疫情防控形势动态调整，恢复开放时间另行通知。━━━━━北京全市博物馆室内展厅暂停开放据北京市文物局官博消息，根据当前疫情防控需要，为有效防范聚集性风险，现通知如下：一、即刻起北京地区博物馆室内展厅应全部暂停开放。二、各馆应做好室内展厅关闭信息的公示公告和对观众的解释说明工作。三、各馆应切实落实好疫情防控主体责任，从快从严从紧从实做好疫情防控各项工作。四、政策将根据首都疫情防控形势动态调整，恢复开放时间另行通知。━━━━━首都博物馆5月3日起闭馆据首都博物馆官微消息，根据北京市疫情防控工作要求，首都博物馆自5月3日起闭馆，关闭车场，开放时间另行通知。特此公告。责任编辑：李昂
产经,情感博主上线了：这个时候更需要温暖,市场资讯,2022年05月03日 00:00,来源：泽平宏观年纪大了，变得多愁善感，变得心地柔软。经常会胡思乱想一些没头没尾的问题，尤其在这个特殊时期，有点浮生若梦的感觉，野人献曝，与大家真诚分享。十分惭愧，最近关于情感博主、母校等引发了一些网上讨论，顺便统一回复，和大家聊聊人生。人应该炫耀什么：自省人应该炫耀什么？刚从国务院发展研究中心下海的时候，工资卡上突然多了几十倍，不知道怎么花，就定制了10套名牌西装，买了块大金表。没多久，开始反思人的价值是什么，开始思考从哪里来，到哪里去，人生的意义是什么。后来，我消费升级了，现在一身行头加起来几百块，表也是的普通实用表。一个人的价值取决于对社会的价值，人最高级的炫耀，不是炫耀你多成功，多有钱，多有权，而是炫耀你对社会做了什么贡献，有没有这个社会因你的存在而变得更美好，更温暖。如果有一天写墓志铭，我希望上面写的不是什么最贵经济学家之类，而是“这个人说了一些真话，为改革、为民生，呼吁过新基建、放开生育，这人虽然毛病不少，总体来看，老任这人可交”。每天都是公布海内外数据的日子，是无数个平凡日子的一天。照例，会有很多的点评、解读和分析。但是，在这个特殊时期，我想写点什么，写在时代的黑板上，写在沉重的大地上，写在所有经济学者、科学家、媒体人等的良心上。以此，来记录一代人的警醒和反思。做了20年的研究，越来越感到，经济形势不简单是一个个冷冰冰的枯燥数据，宏观经济也不简单是微观的抽象集合。它们的背后，是一个个有温度的家庭、一个个活生生的人，是我们每个人的励志的身影。经济数据如果差一些，刚毕业的大学生就可能流离失所，失业的农民工就可能露宿街头，新婚夫妇就可能因断贷而失去家。经济数据如果好一些，建筑工人就能给家乡的老人孩子邮寄生活费，大厂的码农就能继续编出创新的代码，小酒馆的老板就能喜迎八方来客。宏观上是数据，微观上是多少家庭的悲欢离合。宏观上是数据，微观上是无数人的汗水、泪水、奋斗、失败、梦想、希望和光！这一串串数据的背后是我们每个人的生活和命运，我深信这些数据是有温度的，有情感的。当下这个形势，建议经济学者、科学家、媒体人等，尽可能实事求是，尽可能建设性，尽可能为稳增长、科学防疫、复产复工和民生建言或实际做点什么。如果不能，可以沉默，但是请不要说假话，不要说违心话。宏观上是数据，微观上是多少家庭的悲欢离合。我们都深爱自己的祖国，深爱这片土地。没有人可以靠做空自己的祖国致富，越是困难的时候，越是要坚定地和伟大的祖国站在一起。世界终将属于理性乐观主义者，这是一个哲学命题。悲观者正确，乐观者前行。坚持做长期发心正的事，最终将获得时间的馈赠。在这个时候，更需要传递理性、专业、信心和建设性，更需要温暖。我们经历过无数次的战争、危机、瘟疫和萧条，在人类社会的至暗时刻，总有人站出来，建立愿景，经营希望，点燃未来，激发勇气。相信大家一起努力，定能共渡难关！相信未来，向光而行！感恩母校：校训伟大本科青岛大学数学系信息与计算科学专业。硕士中国人民大学国民经济系数量经济学专业，博士国民经济学专业。博士后清华大学经济管理学院。我三个母校的校训：青岛大学：明德、博学、守正、出奇。中国人民大学：实事求是。清华大学：自强不息，厚德载物。年轻少不经事的时候，觉得校训太普通了，太平凡了，太没有诗意了，跟国外常春藤名校比简直差太远了。20年过去了，有了一定社会阅历，从文学青年变成了哲学青年，深感校训太伟大了，无以复加，无可替代，有情有义，感人至深。因为才疏学浅，水平较差，一直怕给母校丢人。年纪大了，逐渐体会到校训的伟大，感恩母校。我有一个梦：让知识改变命运我有一个梦，传播真正有用的知识，而不是焦虑；传播系统专业的经济学，而不是碎片化的噪音；从“5000点不是梦”到“新基建”，让知识改变命运，让知识创造价值。在力所能及的范围，为改革鼓呼，为民生发声，做有温度的人，拥有有趣的灵魂。为研究正名，不以研究之名。让世界更美好。与其一年读100本书，不如找10本经典读10遍，宁缺毋滥，经典就是经典，与世界上历史上最有智慧的人交流。经典的书就像老酒一样，历久弥香。市面上很多书其实为了应付科研头衔或者制造噱头，粗制滥造。做研究的人很多，认认真真做研究的人很少，多为名利所累。伟大的作品需要长期的积累、超脱的心态和灵光咋现的运气，每年出版的99.99%的书的生命周期不会超过10年，这可能还高估了。至于我本人写的这些书，虽然尽力在一些领域研究明白，比如《新基建》荣获中组部大奖，《宏观经济结构研究》入选当代经济学文库，但是我估计生命周期不会超过5年，这都可能乐观了。惭愧，抚案感慨，颇有一事无成的感觉。有朋友问，为什么有些人怼任老师，任老师很少怼别人？回复如下：1、人性不就是羡慕嫉妒恨那点事吗，文无第一，武无第二。有那么多有意义的事做，哪有功夫干这种没品的事。2、你们留意，爱怼别人的人，他一身怨气，肯定一脸戾气，相由心生。建议和批评甚至批判都很正常，但总是批评、批判、怼人就不够阳光了。3、从心理学的角度，总是怼别人的人，大多是没安全感且自卑的，不管是对他人还是对自己对社会，还是多一些包容和善意吧。4、怼别人的人，人家不理性走极端，我们为什么要跟着不理性走极端呢。网上说的远离负能量的人，还是有点道理的。5、再说了，我确实有很多不足，比如，年轻时水平不行还邀名，一无是处还傲气，书生气十足还心大，性格不成熟还自以为有棱角，这很明显。所以，面对这些批评评判也是对自己的勉励，当然那些恶意和罔顾事实的就触碰社会底线了。现在这个年纪了，进取心又不够，学问日浅，惰性日增，越来越愚钝，还经常看《道德经》自我安慰，什么道法自然，无为无不为。你看，我自己每天都发现自己一大把缺点，还能不让人说吗。最懂经济学的情感博主：给专业理性的研究加一些温度最近兼职情感博主，怎么说呢，也算情感博主里最懂经济学的了。拿走，随喜。幸福就是找一个温暖的人过一辈子。一个女人最好的嫁妆就是一颗体贴温暖的心，一个男人最好的聘礼就是一生的迁就与疼爱。深情不如久伴，厚爱无需多言。陪伴是最长情的告白。把身体照顾好，把喜欢的事做好，把家人朋友待好，想要的一切都在路上。心力比智力重要，团队比平台重要，同行的人和沿途的风景比要去的远方重要。和阳光在一起，心才会灿烂。做个心中有火、眼中有光的人，做个发光发热的人，做个返璞归真的人，做个有温度的人。哪怕是经济和投资，也都有情感，也需要温度，有时候甚至更需要，不是吗？从今天起，面朝大海，春暖花开。当然，本职还是专业宏观经济和财经金融研究，在专业、理性、建设性的基础上，加一些温度，加一些情怀，加一些人文关怀。不知道我理解的情感博主，和你理解的是否一样呢？你如果有什么想问的，想跟我聊的，欢迎后台留言。最后，祝大家节日愉快！星光不负赶路人，江河眷顾奋辑者。有诗为证：青山不墨千秋画流水无弦万古琴百年天地回元气春归大地万象新责任编辑：李昂
产经,纳指暴跌，美国科技巨头怎么了？,秦朔朋友圈,2022年05月03日 00:00,在政治局会议释放的信号之下，A股再度站上3000点。投资者稍事歇息，这时大洋彼岸美股的暴跌再度牵动了神经。就在刚过去的4月26日（当地时间周五），科技股再度领跌美股，纳斯达克跌超4%，经历了4月份的崩盘后，该指数已从高点下跌了逾23%，妥妥的技术性熊市。互联网巨头们在一季报出炉之际损失惨重。已经公布财报的流媒体巨头奈飞季报暴雷，用户、收入、净利润增长均表现不佳，而Meta也进入存量博弈。对于互联网企业来说，用户增长、流量、广告都是过去高成长的利器，一旦出现增长瓶颈，很可能就要从“高增长”时代转入“存量博弈”时代了。如果无法成功转型、发展出新的增长点，互联网巨头们可能不得不“躺平收租”了。令人担忧的是，随着货币政策的变化，估值是可以修复的，但若企业生命周期变化导致成长性降低，即使未来美联储结束紧缩周期、货币政策重回宽松，杀掉的估值可能也回不去了。科技巨头陷入存量博弈每次都打头阵掀开科技股财报大幕的，就是奈飞。4月19日，流媒体巨头奈飞季报“暴雷”，公司一季度全球净付费用户减少了20万，较此前市场预期会新增会员273万，差值近300万。上一季度的下降势头延续且加剧。奈飞在2020年增加了3700万订户。绝望的老板黑斯廷斯（ReedHastings）正在采取行动，这些行动可能会疏远原本就忠诚度不高的订户。今年1月，奈飞将其在美国的基本会员价格从每月13.99美元上调至15.49美元。据该公司估计，如今至少有1亿用户通过共享密码观看奈飞。该公司计划从这些搭便车者那里榨取收入。此前一直倡导干净客户体验的奈飞，希望创建一种由广告支持的低价会员，分离出对价格敏感的用户——这或许也会损害其现有的客户群。流媒体行业的竞争是残酷的，一系列模仿者已经涌现，包括HBO、Hulu、迪士尼和Peacock。它们都有雄厚的财力购买内容。与此同时，YouTube和TikTok等网站用实际上免费的用户自制视频吸引眼球。而人们每天可以用来看这些内容的时间是有绝对限度的。现在，流媒体轻松赚钱的时代即将结束，就像曾经的好莱坞黄金时代一样。此外，通胀给消费者带来了压力，这让人们对服务开支更为谨慎。奈飞的最新数据显示，很多观众宁愿放弃月度订阅，也不愿放弃一品脱啤酒或几杯拿铁。同样惨的就是Meta。“广告大户”脸书去年更名Meta，在这一战略大转移的背后也是增长瓶颈限制。从主营构成来看，虽然转型元宇宙，但Meta的收入依然基本全靠广告，转型业务仍在持续扩大亏损，这意味着转型业务仍处在投资期。另外，2021年二季度苹果上线1DFA（广告标识符）功能，导致广告商无法对部分用户“精准”推送广告，广告推广效率降低，Meta的广告收入增速也从去年二季度起骤降。根据eMarketer的数据，在广告占收入97%的Meta，广告比一年前只增长了6%，这是十年来最慢的速度。目前TikTok在加速抢占短视频市场流量。用户增长、流量、广告都是过去高成长的“利器”，一旦出现增长瓶颈，那么辉煌很难持续。电商起家的亚马逊看似不像上述二者的竞争格局那么差，但最近的股价表现也相当惨烈。在线零售商和云计算集团亚马逊将其有史以来最慢的季度营收增长归咎于在线销售下滑和成本上升。过去的周五（4月29日），亚马逊股价暴跌14%。亚马逊第一季度的收入增长了7%，而去年同期增长了44%，此次是自2001年互联网泡沫破灭以来的最低增速；EPS为-756美元，比上年同期下降了147%；净亏损是38.84亿美元，比上年同期下降147%；净销售额为1080亿美元，比上年同期下降了6.8%。自疫情过后，人们开始恢复正常生活，对网上购物的依赖下降了，同时，供应链瓶颈、工资攀升、油价攀升导致运输成本提升、乌克兰局势加剧通胀等都是亚马逊电商业务下降的因素。公司面临的不止是一季的增长挑战。亚马逊的高管们听起来更像是在疫情期间大受欢迎、但现在陷入困境的Peloton的管理层，他们承认在疫情期间积极推动扩张，使该公司产能过剩，并因引进过多员工而导致固定成本膨胀。因此，AWS云业务收益现在更为重要。一季度AWS收入激增37%、营业利润达到65亿美元（形成对比的是，在线商店销售额下滑3.4%，营业亏损28亿美元）。AWS的市场份额从第四季度的29.8%扩大到35.3%，NASA、Netflix、Zoom、Twitter、BBC等很多公司都是AWS的客户。根据Canalys的数据，亚马逊、微软和Alphabet的云计算部门的收入总共比一年前增长了42%，他们的全球市场份额合计为62%。该公司首席财务官估计，该季度的“增量成本”为60亿美元。“大约三分之二的成本在我们的控制范围内。”他表示，“随着需求正常化，我们仍专注于合理调整成本结构，消除任何成本效率低下的问题。”广告业务增长了22%，达到447亿美元，比一年前的32%的速度要慢，而其YouTube部门的广告销售额仅攀升了14%，达到69亿美元，比分析师的预期少了约6亿美元。TikTok在18至24岁的人群中一直在从谷歌的YouTube上抢夺份额。Alphabet财务主管反复表示，鉴于2020年的不同寻常，今年剩余时间的广告支出应该会放缓。“很明显，我们在今年剩下的时间里不会有这样的势头。”在几大科技巨头中，微软相对被看好。该季度收入为494亿美元，同比增长18%；净利润为167亿美元，同比增长8%。在本季度宣布以近687亿美元收购动视暴雪的计划，进一步为元宇宙Metaverse铺路。同时，Azure和云服务的收入在本季度增长了46%，与上一季度持平。微软首席执行官萨蒂亚·纳德拉（SatyaNadella）给出了科技巨头中最自信的评估。该公司的云业务增长了46%，他给出的前景非常乐观，估计到2020年，科技支出占GDP的比例将“翻一番”。美国市值最高的公司苹果的财报喜忧参半。公司在过去的周四（4月28日）公布了强于预期的季度营收，但警告称，供应链短缺和中国工厂关闭可能导致该公司第二季度损失高达80亿美元。大中华区营收为183.43亿美元，高于去年同期的177.28亿美元。目前造成苹果供应紧张的最主要因素是来自上海地区的供应链。细分到各个产品线上，苹果在除iPad之外的所有产品类别上都实现了营收的同比增长（iPad受制于芯片短缺和供应链瓶颈）。其中，iPhone营收505.70亿美元，同比增1.6%；Mac营收104.35亿美元，同比增长15%；iPad营收76.46亿美元，同比下降2%；可穿戴、家居和配件产品营收88.06亿美元，同比增长12%；服务营收198.21亿美元，同比增长17%。尽管苹果一季度营收创造了同期新高，但环比来看，这却是苹果过去6个季度中营收第一次未能实现两位数增幅。财报电话会上，苹果CEO库克表示，当下造成供应紧张的两大原因仍持续存在：库克预计，供应紧张给苹果造成的影响将达40亿到80亿美元，这部分损失将会体现在第二季度财报中。不过，他在财报电话会中表示，当前上海地区负责产品最终组装的工厂目前都已复工，40亿到80亿美元的波动区间，正是基于工厂不同程度复工的情况预估而出。“上海报告的新冠感染人数在过去几日内不断下降，也让我们有理由保持乐观。”库克说道。市场很快对库克的供应紧张预测给出反应，苹果盘后股价直接跳水，一度跌超6%。截至4月29日下午1点，苹果股价跌幅收窄至2.22%。纳斯达克指数熊市挣扎象征着高弹性成长股的纳斯达克指数已从高点下跌了逾23%，总市值已从去年11月的历史高点下跌逾5万亿美元。更关键的是，美联储至此仅加息了一次。今年可能还有至少100BP的加息和缩表在后面等着。纳斯达克100指数的月图值得一看，其在2020年3月因疫情暴发以及刺激性货币政策进一步发力而开始自6779.9大举上涨，于当年11月到达16764.86高点。自那以后，股指快速回撤且目前考验2020年3月低点到2021年11月高点行情的38.2%回档位，即12947.55附近。纳指1月下挫8.5%，4月跌逾11.5%。4月月图K线更是形成看跌吞噬形态，表明后市或扩大下行。那么，股指还有多少下跌空间？从月图看，下方有水平支撑位，落在12208.39，然后是前述行情的50%回档位11768，以及61.8%回档位10589。最稳健的标普500指数4月也下跌8.8%，其中过去的周五一天就下跌3.6%，为2020年新冠疫情以来最糟糕的一个月。苹果、微软、亚马逊、特斯拉、Alphabet、Meta和奈飞占标普500指数近四分之一。股价的波动反映出，市场对中国供应链冲击和俄乌克兰局势的风险感到多么紧张。某美资资管机构投资负责人提及：“美国企业正在应对目前摆在它们面前的挑战，而且管理得相当好”。苹果、Alphabet、微软、亚马逊和Meta的营收总计较上年同期增长近380亿美元，平均增幅为13%。科技界的高管们毫不避讳地告诉投资者，为什么今年剩下的时间仍然是个未知数。亚马逊的高管们提到了中国的劳动力短缺、高油价以及长途空运和海运成本的飙升；Meta的CEO表示，全球监管风险对我们的行业来说，是一个真正的挑战，因为“管理互联网的规则正在被重新思考和改写”。这两家公司都特别强调要控制开支，表明要更加关注其核心利润中心，而不是扩张主义的野心；在苹果公司，上一季度最大的问题似乎是一个令人羡慕的问题——跟上需求。当然，上述科技股只是盈利放缓，它们本质上仍是“现金牛”，相比之下，ARKK的“木头姐”伍德钟爱的多数尚无法盈利的成长股，面临的压力史无前例。伍德的旗舰基金ARKInnovation（ARKK）迎来有史以来最糟糕的一个月，当月该基金已下跌26%，超过了1月份创下的月度最大跌幅，较2021年的历史高点下跌了近70%，此前Zoom和TeladocHealth等主要持股已经跌破了2020年疫情前的点位，可谓“回到了梦开始的地方”。当2020年放水超越了疫情，市场的beta就是成长股的鸡犬升天，进而养成了“木头姐”为主的成长股网红。很多投资经理赚的其实是市场的beta，却以为是自己能力的alpha。2022年开始，投资圈内不少交易员开始做空ARKK。“在市场混迹只有2-3年的，可能以为这个市场要成功唯有投资所谓的激进成长股。但是在市场里混迹超过十年的可以告诉你——大江东去，浪淘尽，多少成长股。羽扇纶巾，谈笑间，又要多少成长股短暂的辉煌后灰飞烟灭。遥远的漂亮50自不必提，我们这代人听说过的网络泡沫，2008年的新能源泡沫，2012-2013年的3D打印泡沫，2013-2014年的社交、VR泡沫，林林总总不胜枚举。大浪淘金，还能站在高岗的成长股，又有多少？拿10年换回百倍回报，更多的只是所谓的幸存者偏差。”资深美股交易员司徒捷表示。“木头姐”在过去两年时常被一众粉丝比喻成“女巴菲特”。值得一提的是，当地时间4月30日，在2022伯克希尔年度股东大会上，91岁的巴菲特和98岁的芒格这对“黄金搭档”再度登上舞台。巴菲特称股东大会回归线下很激动。这次现场他带来了11吨喜诗糖果供前来参会的股东选购，他还现场带起货来，调侃喜诗糖果的包装封面玛丽女士和自己很像，而98岁的芒格则在旁边现场试吃。同时，巴菲特也毫不客气地点名了华尔街，称华尔街将股市变成了一个赌场——“除非人们做些什么，否则他们是赚不到钱的。在人们赌博时，华尔街赚的钱比人们真正在投资时多得多。”不过他也提及，这种情况可能导致市场混乱，从而给伯克希尔哈撒韦带来机会。今年第一季度，伯克希尔哈撒韦在购买股票上花费了令人难以置信的410亿美元，在长时间的沉寂后释放了公司的现金储备。其中约70亿美元用于购买西方石油公司的股份，使持有的股份达到了这家石油生产商的14%以上。随着油价大涨并持续维持在100美元以上，石油股今年表现最为抢眼，西方石油公司年初至今涨幅达90%，几近翻倍。责任编辑：李昂
国内新闻,辽宁大连：暂缓恢复中小学校各年级线下教学,央视网,2022年05月02日 23:59,
生活,注意！这类口罩，60款里竟有13款不合格！,央视网,2022年05月02日 23:50,疫情期间，口罩已经成为出行的必需品。儿童口罩更是五花八门、品种繁多，单价也从几毛钱到几块钱不等，让家长眼花缭乱。那么，这些口罩的质量是否合格？为了让家长们更好地选择安全、具有防疫功能的儿童口罩，黑龙江省消费者协会委托专业检测机构，对市场上销售的60款儿童口罩开展了比较试验。我们这次比较试验是采用了线上和线下购买样品，线下主要是在专卖店、药店和一些儿童用品的场所，线上主要是几个电商平台。这60款儿童口罩样品，涉及46家生产单位和41家经销单位。购买单价从0.26元/只至4.49元/只不等。样品中包含平面型口罩31款、柳叶型口罩15款、3D立体型14款。对儿童口罩的安全性、防护性、舒适性和耐用性指标进行了检测，。针对儿童口罩，国家相关部门出台制定了技术规范，并已于2020年5月6日实施。通过测试结果看，13款样品不达标的地方主要集中在pH值、口罩带还有防护效果和颗粒物过滤。pH值如果不达标，会对儿童的皮肤有刺激。口罩带断裂强力不够，在佩戴中容易断裂，使孩子们暴露在风险的环境当中。防护效果和过滤效率如果不达标，口罩就起不到应有的防护作用。那么面对种类繁多的儿童口罩，家长们到底该如何选购呢？一般在选择口罩的时候，应该根据使用的环境，比如高风险地区，应该选择儿童技术口罩规范当中的，因此防护效果更好。针对一些建议选择儿童技术口罩当中的，戴起来更舒服一些。同时提醒消费者，。因为口罩的尺寸很关键，佩戴口罩时，原则是。记者注意到，在当前的儿童口罩市场，商家在颜色和样式设计上更注重儿童心理，花色繁多，很多孩子也因为喜欢口罩的图案，愿意佩戴口罩。但是，按照标准要求，。家长们买完口罩可以用湿纸巾擦拭一下，看是否有掉色的现象。责任编辑：李昂
美股,反垄断利剑再次砍向苹果！欧盟起诉苹果“限制用户购买技术和服务”,市场资讯,2022年05月02日 23:44,反垄断利剑再次砍向！欧盟起诉苹果“限制用户购买技术和服务”作者：杜玉2022-05-0223：44欧盟周一正式对苹果启动新一项反垄断调查，怀疑这家科技巨头在移动支付市场的主导地位抑制了竞争。苹果可能面临巨额罚款，金额最高为全球年营业额的10%，并被迫将其移动支付系统开放给竞争对手。欧盟还拒绝接受苹果以“用户安全”作为理由。5月2日周一，欧盟正式对苹果提起一项新的反垄断诉讼，理由是该科技巨头限制用户在苹果设备上通过第三方购买技术和服务，主要调查对象是ApplePay苹果支付及其NFC近场通信芯片。在发送给苹果公司用以开启反垄断调查的“正式反对声明”中，欧盟委员会负责竞争政策的执行副总裁MargretheVestager表示，苹果公司涉嫌在iOS设备上滥用其在移动支付市场的主导地位，这种可能的反竞争行为最早可以追随到2015年ApplePay推出之时：具体来说，欧盟反垄断机构认为，苹果在其iOS操作系统上拥有移动支付服务的主导地位，通过能实现“轻触付款”功能的NFC近场通信技术专门保留给ApplePay来限制竞争。ApplePay是唯一与iOS设备兼容的移动支付解决方案，从而为苹果提供在智能移动设备中的巨大市场力量。这将是继去年欧盟指控苹果滥用其在音乐流媒体市场主导地位之后的第二项反垄断投诉。周一明星科技股涨跌不一，苹果跌超1%。早在去年10月便有消息人士向路透社独家透露，苹果即将面临欧盟对其NFC芯片的反垄断指控，相关非正式调查早在2020年6月便展开了，欧盟随后将关注重点缩小到仅可通过ApplePay访问的NFC芯片上。苹果可能面临巨额罚款的风险，并被迫将其移动支付系统开放给竞争对手。上文提到的“反对声明”文件通常会列出被监管机构视为反竞争的做法，是调查涉嫌违反反垄断法的正式步骤之一。但正式声明的发布和启动反垄断调查，不代表预判调查结果。苹果可以要求举行闭门听证会辩护，也可在欧盟作出决定之前发布书面答复，这可能需要一年或更长时间。面对欧盟的反垄断指控，苹果公司仍以“用户安全”为由进行辩护，其在声明中称：公司还称，不会在iOS设备上提供对其NFC芯片“不受控制的访问”，是为了确保安全性和更简单的用户体验。目前iOS设备在欧洲还有多种移动支付选项，例如在丹麦可以使用PayPal和MobilePay、在瑞典可以使用Swish以及在比利时可以使用Payconiq。但是欧盟反垄断监管机构拒绝接受以“用户安全”作为理由：分析指出，欧盟将于明年实施名为“数字市场法”的新科技行业监管规则，这将迫使苹果开放其封闭的生态系统，否则将面临高达其全球营业额10%的罚款。基于2021年财报这将代表罚款金额高达366亿美元。不过，欧盟的罚款很少达到上限。不少华尔街分析师认为，在疫情期间，支持NFC（即轻触付款）的支付方式越来越受欢迎。ApplePay在移动网站或门店内的广泛覆盖范围和卓越的消费者体验，使其具有较强的竞争优势。最近几年，苹果一直是欧盟和美国多项反垄断行动的焦点，ApplePay也受到全球多国监管机构的关注，华尔街见闻根据多家媒体的报道整理如下：来源：华尔街见闻责任编辑：李桐
国际新闻,俄军总参谋长被炸？乌媒有谱吗,新浪新闻综合,2022年05月02日 23:41,
国内新闻,哈尔滨市多地调整为低风险地区,央视网,2022年05月02日 23:41,
美股,瑞士宝盛研究公司：欧元在未来12个月有望升值,媒体滚动,2022年05月02日 23:34,瑞士宝盛研究公司经济研究分析师StephanieKennedy称，未来12个月，鉴于欧洲央行将已经开始加息，届时欧元兑美元可能会升值。“尽管美元应在未来几个月保持强势，但到年底焦点应转向欧洲央行的加息。”Kennedy表示，再加上大宗商品价格走低，这应该会使欧元在未来12个月内上涨。Kennedy预计欧洲央行将在12月首次加息，到2023年底将存款利率从目前的-0.50%提高的0.75%。责任编辑：陈程
国内新闻,5月2日10-23时 浙江杭州新增3例无症状感染者,央视网,2022年05月02日 23:32,
