板块名,标题,作者,日期,新闻内容
产经,网红盐是“智商税”吗？,北京青年报,2022年09月18日 00:00,一袋400克的食用精盐价格在3元左右，但近来在网络上，各类“网红”进口盐打破了人们对盐的认知，喜马拉雅粉盐、波斯蓝盐、美国夏威夷黑盐、法国灰盐、盐之花……除了包装精美，形形色色，以原产地为“卖点”，这些盐的价格更贵得惊人。例如一瓶425克的美国夏威夷黑盐售价为169元，与普通袋装食用盐相比要贵了50多倍。塞浦路斯晶片海盐来自塞浦路斯浓海水蒸发的海盐，常常用来作为食物上桌前最后一道盐；波斯蓝盐是世界上最稀有的一种岩盐，仅产自伊朗、巴基斯坦等古老盐矿；法国灰盐来自法国的凯尔特海，它含水量较高，湿润而脆薄，富含矿物质，是料理多脂肉块的理想用盐……在商家的文案介绍中，每一种盐都因为来自异域而别有风味和风情，比如“天然的夏威夷火山红盐经过几百年的地壳内部的挤压后才被发掘，红盐中混合有红色的火山泥，含有丰富的矿物质，质地脆嫩，口感温和，适合烹饪各种各样的烤肉。”“黑火山盐则混合有来自的海域收集的海水，经过脱水蒸发而成，内含有活性炭物质，含水量低盐度高，还带着焦糖的回味，适合用来烹饪重口味的食材。”于是，一瓶425克的美国夏威夷黑盐促销后的售价为169元，与普通袋装食用盐相比要贵了50多倍。喜马拉雅玫瑰盐则号称早在2亿5千万年前形成，“纯天然无污染，富含多种矿物质和微量元素，且不含添加剂”（普通精制食盐需要使用抗结剂防止盐吸水结块，而喜马拉雅粉盐是粗盐不需要使用抗结剂）。一瓶200克研磨版的喜马拉雅纯天然岩盐售价为58元。比普通食用盐贵40倍。最有名的盐之花公认产自法国，在网上的售价约在每克0.5元-1.5元，也就是普通食盐的70倍-200倍左右！有网友评论说这些色彩瑰丽的盐撒到食物上，令人赏心悦目；也有网友说买这么贵的“网红盐”纯粹是浪费钱、智商税。无论是喜马拉雅玫瑰盐、美国夏威夷黑盐、波斯蓝盐等均以自然、原产地、含有特殊矿物质等为主打“卖点”。这些“贵”的盐更有营养吗？食用更加安全吗？科信食品与健康信息交流中心主任钟凯接受北京青年报记者采访时表示，商家宣称“喜马拉雅粉盐含氯化钠98%以上，其余包括铁、钙、镁、钾、锌、硅、铜等80多种人体所需矿物质，是名副其实的盐中之王”。翻译一下意思就是纯度98%的食盐，剩下2%是80多种杂质。据说它的钙、镁、钾等元素的含量比普通盐多，所以营养更均衡。可是除了钠以外的元素多，不就是杂质多吗？以同样的逻辑，岂不是海水晒制的粗盐就比精盐更有营养？其实盐里的微量元素是可以忽略不计的（加入的强化剂除外），毕竟每天食盐摄入量太低了。纽约大学医院威彻斯特医学中心的临床营养师JeffMcGrath曾表示，声称喜马拉雅玫瑰盐比普通食盐更天然或更纯净的说法很难证实。事实上喜马拉雅玫瑰盐中可能含有几乎无法检测到的元素，如果分离和大剂量食用这些元素，如砷和铀，这些元素将是有害的，“在当前的食品世界中，‘天然’这个词意义不大”。根据资料，我国的食用盐主要有三类：海盐、湖盐、矿盐。海盐：将海水引入盐田后经日晒而成；湖盐：在有盐湖的地方，将盐湖中的卤水在盐田中晒制而成；矿盐（岩盐）：从盐矿床开采的，岩盐深埋于地下100米~3000米处。盐的来源不同，在营养成分和价值上，没什么大差别。按照“营养成分表”主要标注的就是这三种：含钠；含钠、碘；含钠、碘、钾。在2012年原卫生部修订《食品营养强化剂使用标准》后，食盐不再允许添加除碘以外的营养强化剂。至于钙、铁等矿物质，通过吃盐来摄入是不靠谱的。盐只是一个调味品，并不是保健品，并不需要关注太多的成分，只看钠、碘这两项足够了。文/本报记者蔺丽爽统筹/余美英责任编辑：李桐
产经,华为、苹果相继官宣！新款手机多了一个新功能！背后的这一产业正“加速跑”→,央视网,2022年09月17日 23:59,转自：央视财经本月，华为和苹果相继召开秋季发布会，推出了自己的新款手机，这次最引人瞩目的卖点就是“直连卫星”。那么“智能手机卫星通信”这个新功能到底能否引爆市场呢？手机直连卫星成热点9月6日，在华为秋季发布会上，华为新款智能手机通过一款畅联App，可以在地面没有网络信号的情况下，通过北斗卫星将文字和位置信息向外发出。9月8日，苹果紧随其后发布新款智能手机，不光是这两家手机厂商把直连卫星作为卖点，其他手机相关企业同样如此。手机芯片制造商联发科宣布已经完成全球首次5G非地面网络，卫星手机网络连线测试；吉利旗下星纪时代公司将推出全球首款直连低轨卫星的消费级手机。9月13日，我国成功将“中星1E”卫星发射升空。该卫星主要为用户提供高质量的话音、数据、广播电视传输服务。据悉，我国首颗超百GB容量的高通量卫星中星26号将于2023年初发射，该卫星是我国第一颗系统设计和运营服务整体性能匹及国际水平的高通量卫星。北京信息科技大学通信学院研究员未来的卫星通信会出现更多的高通量通信卫星在轨的现象，同时也面临着低轨通信卫星建设的高潮，所以将来会面临高轨和低轨同时并进的状态。截至8月底，我国卫星通信相关企业2.5万余家；其中，2022年1-8月新增注册相关企业5540余家，月平均增速达39.1%。卫星产业“加速跑”多地积极打造产业集群随着卫星商业用途的不断开发，越来越多的卫星技术被应用到不同领域，各大企业也纷纷抢占赛道，一些城市也在积极打造自己的天空基地。戳视频↓截至2021年底，具有北斗定位功能的终端产品社会总保有量超过10亿台（套）；2021年我国卫星导航与位置服务产业总体产值达到4690亿元，较2020年增长约16.3%。如今，各地都在纷纷布局卫星产业，已建成了多个卫星产业基地，截至8月底，广东拥有卫星相关企业6100余家；陕西拥有卫星相关企业2300余家；山东拥有卫星相关企业1300余家。卫星频频升空轨道“抢位战”已打响目视频近年来，人类探索太空的热情空前高涨，研究的新成果与新进展令人振奋。但是，太空轨道资源是宝贵的非再生资源，这也使得太空轨道资源的争夺日趋激烈。英国的通信网络卫星公司Oneweb计划2022年完成650颗低轨卫星的发射；美国互联网企业亚马逊斥资十亿美元，计划未来五年内发射3236颗低轨卫星。当地时间9月10日，美国太空探索技术公司将34颗互联网卫星和一颗商业通信卫星送入轨道。据悉，这是美国太空探索技术公司今年的第41次发射。截至4月底，围绕地球运行的卫星有5465颗，给未来的卫星发射任务带来了挑战。责任编辑：王翔
美股,利率路径改变后高盛下调2023年美国经济增长预测,环球市场播报,2022年09月17日 23:29,下调了2023年美国经济增长预测，它预计美联储将在今年剩余时间内采取更积极的紧缩政策，并认为这会推高失业率，高于此前的预测。高盛发布的一份报告中表示，预计美国明年GDP增长1.1%，低于此前预期的2022年第四季度至2023年底增长1.5%。高盛预计美联储将在下周的会议上将政策利率从之前的50个基点上调75个基点，并预计在11月和12月加息50个基点，联邦基金利率最高可达4-4.25%到今年年底。高盛表示：“这种加息路径加上近期金融状况的收紧，意味着明年的增就业前景会有所恶化。”它预计到年底失业率将从3.6%上升到3.7%，到2023年底将从之前的3.8%上升到4.1%。责任编辑：李桐
产经,手机直连卫星时代来了？我国卫星通信相关企业达2.5万余家,央视网,2022年09月17日 23:25,来源：央视财经【#手机直连卫星时代来了#？#我国卫星通信相关企业达2.5万余家#】本月，华为和苹果相继召开秋季发布会，推出了自己的新款手机，这次最引人瞩目的卖点就是“直连卫星”，即在地面没有网络信号的情况下，通过卫星将文字和位置信息向外发出。此外，手机芯片制造商联发科宣布已经完成全球首次5G非地面网络卫星手机网络连线测试；吉利旗下星纪时代公司将推出全球首款直连低轨卫星的消费级手机。9月13日，我国成功将“中星1E”卫星发射升空。该卫星主要为用户提供高质量的话音、数据、广播电视传输服务。据悉，我国首颗超百GB容量的高通量卫星――中星26号，将于2023年初发射，该卫星是我国第一颗系统设计和运营服务整体性能匹及国际水平的高通量卫星。截至目前，我国卫星通信相关企业2.5万余家；其中，2022年1-8月新增注册相关企业5540余家，月平均增速达39.1%。责任编辑：王翔
银行,利率市场化改革小步快走 商业银行存款利率将继续分化,媒体滚动,2022年09月17日 23:23,来源：华夏时报冉学东市场经济的核心是资金利率的市场化，而利率市场化的核心是存款利率的市场化，存款利率市场化从来就是利率市场化改革的“危险一跃”，俗称“闯关”。经过近几年探索，中国存款利率的市场化已经走出了关键一步，未来的路将更加宽阔。今年4月商业银行也有过下调存款利率的举动，但是仅仅下调了2年期、3年期定期存款利率10个基点，但是这次却不同，利率下行覆盖的存款品种更为广泛。从活期存款到定期存款、大额存单，从3个月期到5年期全线下调，降幅从5个基点到15个基点不等。因此此番商业银行降低存款利率是利率市场化的关键一步。粗略回顾，近几年央行在利率市场化改革上，采取了稳扎稳打、小步快走的策略。2004年央行实现存款利率“放开下限，管住上限”目标，利率市场化改革迈出重要一步。2012年开始允许存款利率区间内上浮，区间上限逐步扩大。2012年6月、2014年11月，人民银行先后将金融机构存款利率浮动区间的上限调整为基准利率的1.1、1.2倍。2014年9月份央行牵头成立“市场利率定价自律机制”，自律机制形成对存款利率上限的软性约束，此后商业银行存款利率的上限中的倍数逐渐提高，直到2015年10月全面放开了存款利率上限，但默认40%的浮动上限。2021年6月，对于存款利率市场化进行了一次较大幅度的调整，将原由存款基准利率一定倍数形成的存款利率自律上限，改为在存款基准利率基础上加上一定基点确定。接着，2022年4月，人民银行指导利率自律机制建立了存款利率市场化调整机制，利率自律机制成员银行参考以10年期国债收益率为代表的债券市场利率和以1年期LPR为代表的贷款市场利率，合理调整存款利率水平。由于存款利率市场化改革意义重大，牵涉到经济社会方方面面，尤其是存款利率上限放开后，有些金融机构有高息揽储、高风险投资倾向。这就必须有相应的配套制度进行保障，最关键是需要建立起以存款保险制度为代表的金融安全网防范风险。2014年10月国常会通过《存款保险条例》，次年该条例正式实施。笔者理解，这个制度的推出将机构的风险跟广大存款者承受的风险分离开来，既保护了存款者，也激发了商业银行稳健经营，为利率市场化改革保驾护航。我们也可以看到目前是利率市场化改革的最好的时候。由于我国经济周期目前属于下行态势，又由于人口老龄化，经济发展方式转型等，央行实行稳健的货币政策，银行存款准备金率一降再降，市场利率也一直处于较低位。同时，由于受疫情影响，部分抑制了一些需求。近几年监管层大力降低金融体系风险，影子银行和高杠杆得到了控制，刚性兑付被打破，股票市场波动较大，金融投资产品风险较高，房地产炒作被有效控制，人们可选择的投资品范围减少，居民存款意愿高涨。二季度人民银行的储户问卷调查显示，倾向于“更多储蓄”的居民占58.3%，这比上季度上升了3.6个百分点。今年前半年，银行存款规模都增加较多，存款的利率小幅回落。根据央行的数据，前半年住户存款增加了10.3万亿元，同比多增2.9万亿元。企业存款规模是74.9万亿元，比年初增加了5.3万亿元，同比多增3.1万亿元。但其实，存款规模增加较多的还是国有大行和一些经营管理能力较强的股份制银行，中小银行仍然缺乏低成本的吸储能力。9月15日，率先宣布降低存款基准利率的主要是六大银行外加一个股份制银行，次日，6家主要的股份制银行宣布降低存款利率，股份制银行此次下调的存款利率跟国有大行相当，但是由于此前他们的存款利率高于国有银行，下调后的存款利率还是保持优势。其他城商行和农商行都未宣布降息，其他中小银行尚未跟进。可以肯定，此次商业银行降低存款利率，将会引发银行业存款利率的分化。六大全国性国有银行包括股份制银行招商银行等少数规模大、资产质量高、网点和客户众多，这两年存款增幅较高的银行降低存款利率，其他中小银行城商行可能就会止步不前，或者即使降低存款利率，时间上可能会有所延迟，幅度上可能会有所减弱，其他吸储能力比较弱的小银行可能按兵不动。而这正是利率市场化改革的目的之一。存款利率的竞争机制就是要让资质好运营好的银行机构享受便宜的资金，从而获得更高的净息差，最终赢得较高的盈利，而运营不好的机构则为了吸收存款，必须付出较高利息的代价，压低净息差，从而盈利减少，而这正是利率市场化改革的目的之一。由此，存款利率市场化将极大改变当下银行业的竞争格局，为了降低负债成本，商业银行必须对零售客户精耕细作，通过扩大财富管理规模吸收低成本资金，以降低自己的净息差，并且在资产端寻找有发展潜力的企业，降低不良发生概率，从而形成安全和盈利高的资产，这无疑需要商业银行大大提高自己的专业水平和能力。责任编辑：张文
产经,乐元素回应网络传言：将起诉三名员工泄露商业秘密、删除重要文档！,市场资讯,2022年09月17日 23:18,互联网坊间八卦9月17日，乐元素科技针对近期有关乐元素深圳公司的传言相关事宜发布声明。2022年8月16日，乐元素深圳公司三位员工因在职期间存在泄露商业秘密、恶意删除公司系统内重要技术文档等破坏公司生产经营行为，严重违反公司纪律，被公司予以辞退。为了维护企业自身正当合法权益，我司已经对上述人员涉嫌违法违纪的行为提起法律诉讼，深圳市中级法院已于2022年8月26日受理。目前乐元素深圳公司团队稳定，运营正常。产品开发、对外招聘等各项工作均在积极有序开展中。我们相信清者自清，也愿意澄清事实，以开放的态度回应和解答各界朋友对乐元素的关注和问询。乐元素科技（北京）股份有限公司2022年9月17日吃瓜多一点：三名员工泄露商业秘密、恶意删除重要技术文档、破坏公司生产经营？挺有意思的一则声明，乐元素这到底发生了什么？据笔者了解到的，今年8月底，脉脉有人爆料称深圳乐元素此次团队震荡系因制作人与高管发生冲突，帖子发布后引发网友热议。而据自媒体游戏新知公开的消息称。乐元素深圳工作室发生重要人员变动，总经理程德风疑似带领团队出走。该自媒体通过多方信源获悉，与程德风同期离职的还有技术总监、市场策划等人，具体原因暂未明晰。知识多一点：招聘薪资，HR为何敢写那么高？试用期最后一天被公司开除，我该怎么办？为了逼员工自己辞职，你公司都用过什么手段？HR？坏人、好人、害人or哄人？华为OD、阿里生态用工，外包offer到底要不要拿？主动离职，公司离职证明上写着被辞退，员工该怎么办？论：如何在合理合法的情况下骂老板？干货！被裁员了，我该怎么办？离职证明（写被辞退），对我下一份工作影响有多大？自己缴社保和公司代缴有什么区别？离职被领导、HR刁难，我该怎么办？你有什么要问的？遇到这个问题，求职者到底该怎么回答？为什么公司裁员，宁愿官司到底，也不会主动给员工N+1赔偿？写给应届生们离职被领导、HR刁难，我该怎么办？字节跳动HR：给大家说点面试字节的干货！公司暴力裁员，不支付补偿金，我该怎么办？谈好工资11000，签合同却写2122，HR是不是在坑我？关于美团的职场文化、绩效与八卦，pick一下？劳动仲裁流程说明（含教程）与公司签订了无固定期限合同，现被公司裁员，员工有什么补偿？字节跳动的广告优化师和特步集团的品牌运营，我该怎么选？应届生看过来，从不同角度了解一下你不知道的字节跳动！wxg，别来？体制内就真的那么好吗？打破体制内神话，拒绝忽悠从我做起…阿里非技术面试“套路”，了解一下？签劳动合同后，HR不给员工留一份？遇到这种公司多留心眼！公司关闭打卡系统，口头辞退不让进公司门，员工该怎么办？国内外互联网公司职级、薪资、股权大揭秘！遇到黑心老板，不签合同、不买社保还压工资，我们该怎么办？责任编辑：王翔
美股,荷兰合作银行：美联储利率峰值恐达5% 2024年前料难转向,环球市场播报,2022年09月17日 23:11,荷兰合作银行表示，已进一步上调了对美联储加息的预测。对于本次利率决议，该行基本预期是美联储加息75个基点，否则加息100个基点的可能性要大于50个基点。明年，预计美联储利率目标区间的上限将达到5.00%，而不是此前预测的4.50%。这一预期高于市场共识主要原因在于工资-物价螺旋上升已经开始，这将使通胀持续下去。鉴于美联储显然将价格稳定置于充分就业之上，这将推动FOMC进一步加息。预计明年美联储利率目标区间的峰值将达到5.00%，预计在2024年之前不会转向。责任编辑：李桐
国际财经,南非将于17日起实行五级限电措施,央视网,2022年09月17日 22:58,当地时间9月17日，南非国家电力公司表示，在16日夜间和17日上午先后有5个单元发电机组发生故障，总装机容量为2400兆瓦，南非国家电力公司表示将从17日开始实行五级限电，计划此轮限电持续到19日5时。今年6月28日开始，南非实行大规模限电，导致南非遭遇了2019年以来最大规模的一次停电，并严重冲击南非经济。南非科工委上半年的统计数据显示，2022年南非实施六级限电的时间长度，已经超过此前实行六级限电时间最长年度的四倍。（总台记者赵祎楠）责任编辑：李桐
国内财经,透视杭州第三批集中供地：本土房企“挑大梁” 揽金已超1800亿元,中国经营网,2022年09月17日 22:52,本报记者方超张家振上海报道在多座二线城市第三批集中供地战果相对平淡的情况下，房地产热点城市杭州市的土地市场再度走出了独立行情。9月15日，杭州市2022年第三批集中供地落下帷幕，土地市场仍维持着较高热度，此次推出的19宗地块全部成功出让，土地出让总金额430.6亿元，楼面均价20741元/平方米，平均溢价率为5.13%。《中国经营报》记者注意到，在杭州市此次集中供地中，本土房企“挑大梁”的现象再度得以延续。好地研究院统计数据显示，杭州市本土房企拿地金额达到380.6亿元，占比88.4%，所占比例较第二批集中供地的85%继续上升。而自今年以来，杭州市前后三批集中供地已揽金达到1814.59亿元，在22座集中供地试点城市中名列前茅。在房地产业内人士看来，杭州市第三批集中供地无论是平均溢价率，还是房企特别是杭州市本土民营房企的参与度，都较同批次城市表现更为优秀。中指研究院浙江分院常务副总高院生则直言：“在房地产市场下行期，杭州市作为全国为数不多的房地产市场韧性仍较足的城市之一，土地市场备受房企青睐。”规模缩减热度依旧平均溢价率超5%、8宗地块进入一次性报价阶段，杭州2022年第三批集中供地尽管规模有所缩减，但市场热度依旧。记者梳理公开信息发现，4月25日，在杭州市第一批集中供地中，60宗地块中最终有23宗地块封顶进入一次性报价环节，另有9宗地块溢价成交、27宗底价成交、1宗地块未成功出让；6月30日，在杭州市第二批集中供地中，45宗地块全部成交；而在9月15日，杭州市第三批集中供地落槌，虽然仅推出了19宗地块，但全部地块最终均成功出让。在供地数量减少的情况下，杭州市今年前三批次集中供地的成交金额也逐步降低。相关统计数据显示，杭州市今年前三批次集中供地总出让金额分别为826.76亿元、557.20亿元、430.63亿元，揽金总金额就达到1814.59亿元。“成交规模居于次低位置，成交楼面价创新高。”易居克而瑞浙江区域分析认为，杭州市本批集中供地虽然量少，但是质优，成交地块集中分布于杭州市的一圈层和二圈层区域。这也将此次出让地块的成交楼面价推高至20741元/平方米，创下杭州市集中供地以来的新高。在成交楼面价创新高的同时，在此次集中供地推出的19宗地块中，有8宗地块封顶进入线下一次性报价环节，占比达到42.1%，较第二批提高了15.4个百分点，并有2宗地块最终溢价成交，另有9宗地块底价成交。“上海市和深圳市等一线城市与杭州市差不多同期供地，在房企资金存在分流的背景下，杭州市第三批集中供地仍呈现‘封顶地块多，线下一次性报价竞争激烈’的情况，热度可谓超预期。”易居克而瑞浙江区域表示。在同批次进行集中供地的城市中，杭州市土地市场热度超预期的原因何在？“相比较而言，杭州市的城市基本面较好，居民购买力较强，房地产项目的去化速度也快。”一位头部房企上海区域相关负责人向记者表示，其所在的公司目前在长三角地区只关注上海市和杭州市等重点城市。记者注意到，该负责人所在房企亦参与了本批杭州市集中供地，但最后并未成功摘地。另一方面，尽管杭州市土地市场热度较高，但板块分化亦较为突出。高院生就认为：“不同板块内的土拍行情跟着新房市场行情走，杭州市内部板块分化较明显，房企在钱江新城二期、申花和滨江等低中签率的板块补仓意愿强烈。预计在未来较长的时间内，杭州市土地市场行情将延续分化特征。”本土房企登台“唱主角”除土拍市场一直维持较高热度外，杭州市今年前三批集中供地的另一大特点在于本土房企参与度远高于其他城市。好地研究院数据显示，在9月15日进行的杭州第三批集中供地中，参拍房企共计40家，其中国资房企22家、民营房企18家，平均参拍房企为6.2家/宗。“考虑到整体地块数量较上一批次大幅缩减一半以上的背景下，房企仍保持了一定的参与度。”记者结合好地研究院统计数据，进一步梳理杭州市今年前三批集中供地情况发现，外地房企拿地金额占比分别为30.3%、15.0%、11.6%，呈现依次递减的趋势，但本土房企拿地金额占比则分别达69.7%、85.0%、88.4%，总体呈递增趋势。在杭州市土地市场“唱主角”的本土房企中，除平台公司外，受关注度最高的莫过于和绿城集团。“在出让的19宗土地中，滨江集团再次出手，幸运地摇中其中3宗地块，总价69.11亿元。”9月15日，杭州第三批集中供地大战结束后，滨江集团方面表示，公司在当天下午的线下一次性报价环节摇中的3宗土地全部位于上城区。“在3宗土地中，有2宗位于钱江新城二期，1宗位于牛田单元，都是滨江集团再熟悉不过的主场区域。”滨江集团方面认为，公司本次所获的地块与此前在周边落子的其他项目有望形成集群效应。公开数据显示，在杭州市今年前三批集中供地中，滨江集团共计夺得了26宗地块，拿地总金额达442.8亿元。不过，滨江集团在后续地块开发中可能会引入当地合作伙伴或大型房企进行合作开发。相关数据显示，滨江集团2021年新增土储货值权益比例为56.6%。除滨江集团和绿城集团外，本土中小房企在杭州土拍市场中逆势拿地的现象也颇为引人关注。克而瑞研究中心分析认为，在第三批集中供地中，杭州市本土中小民营房企表现比较积极，除最终拿地的坤和、中豪、圣奥和杰立等企业外，兴耀、金成和蓝城等企业也均现身本次集中供地。此外，记者梳理杭州市今年前两批次集中供地拿地企业名单也发现，大家、众安、金帝、华景川、保亿、坤和等杭州本土中小型房企皆有所收获。好地研究院认为，大部分本土房企投资较为稳健，外拓较少，加上杭州市房地产市场新房销售一直比较平稳，实际上并未在去年以来的下行行情中受到波及，当前仍具备投资能力。“对于本土中小房企，首先就是看有没有参拍资格，然后就是看有没有能力。”亿翰智库副总裁田晶对记者分析称，在土拍门槛降低的情况下，对此前未过多加杠杆的本土中小房企而言，资金压力不是特别大。在它们熟悉的地方和条件较好的地块，有拿地补仓的需求。责任编辑：李思阳
国内财经,河北唐山迁西县一铁矿发生透水事故 致14人死亡1人失联,央视网,2022年09月17日 22:51,据唐山发布消息，2022年9月2日，河北唐山市迁西县太平寨镇桃树峪铁矿发生一起透水事故。据迁西县报告，井下有2名作业人员被困。接到事故报告后，唐山市全力组织救援和事故调查处置。截至9月16日23时，现场应急救援已结束。经搜救和公安机关调查取证，事故造成14人死亡、1人失联。河北省已成立事故处置工作领导小组，对事故进行全面调查，对谎报等问题依法依规严肃处理。（总台记者杨海灵祁文杰）责任编辑：李桐
